Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,RUNNING,15-04-2023,16:08:29,01:08:13,10.44,160,9.2,12.3,06:32,04:53,685,23,83,,48,162,115,102,,,,168.0,57.0,202,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:26:16,176,7.4,08:06,80,457,,3902.50,,,
,00:26:17,176,7.5,08:00,81,457,,3904.80,,,
,00:26:18,176,7.6,07:54,81,456,,3907.00,,,
,00:26:19,176,7.7,07:48,81,456,,3909.40,,,
,00:26:20,176,7.8,07:42,81,456,,3911.70,,,
,00:26:21,176,7.8,07:42,81,456,,3914.20,,,
,00:26:22,176,7.9,07:36,81,456,,3916.80,,,
,00:26:23,177,7.9,07:36,81,456,,3919.20,,,
,00:26:24,177,7.9,07:36,81,456,,3921.60,,,
,00:26:25,177,7.9,07:36,81,456,,3923.90,,,
,00:26:26,177,7.9,07:36,81,456,,3926.00,,,
,00:26:27,177,7.9,07:36,81,456,,3928.10,,,
,00:26:28,177,7.9,07:36,81,456,,3930.10,,,
,00:26:29,177,7.8,07:42,81,456,,3932.30,,,
,00:26:30,177,7.8,07:42,81,456,,3934.30,,,
,00:26:31,177,7.8,07:42,79,456,,3936.20,,,
,00:26:32,177,7.8,07:42,79,456,,3938.10,,,
,00:26:33,177,7.8,07:42,79,456,,3940.10,,,
,00:26:34,177,7.8,07:42,81,456,,3942.30,,,
,00:26:35,177,7.8,07:42,81,456,,3944.40,,,
,00:26:36,177,7.8,07:42,81,456,,3946.70,,,
,00:26:37,177,7.8,07:42,82,456,,3948.90,,,
,00:26:38,177,7.8,07:42,82,456,,3951.00,,,
,00:26:39,177,7.8,07:42,82,455,,3953.20,,,
,00:26:40,177,7.8,07:42,82,455,,3955.40,,,
,00:26:41,176,7.7,07:48,82,455,,3957.70,,,
,00:26:42,177,7.7,07:48,82,455,,3959.70,,,
,00:26:43,177,7.7,07:48,82,455,,3961.60,,,
,00:26:44,177,7.7,07:48,82,456,,3963.70,,,
,00:26:45,177,7.7,07:48,82,456,,3965.50,,,
,00:26:46,177,7.6,07:54,82,456,,3967.50,,,
,00:26:47,177,7.5,08:00,82,456,,3969.30,,,
,00:26:48,177,7.4,08:06,82,456,,3971.10,,,
,00:26:49,177,7.3,08:13,82,456,,3973.00,,,
,00:26:50,177,7.2,08:20,83,456,,3974.70,,,
,00:26:51,177,7.1,08:27,83,456,,3976.60,,,
,00:26:52,177,7.2,08:20,80,456,,3978.50,,,
,00:26:53,177,7.2,08:20,81,456,,3980.30,,,
,00:26:54,177,7.2,08:20,81,456,,3982.40,,,
,00:26:55,177,7.2,08:20,81,456,,3984.40,,,
,00:26:56,177,7.2,08:20,81,456,,3986.50,,,
,00:26:57,177,7.2,08:20,83,456,,3988.60,,,
,00:26:58,177,7.2,08:20,83,456,,3990.60,,,
,00:26:59,177,7.1,08:27,83,456,,3992.60,,,
,00:27:00,178,7.1,08:27,82,456,,3994.60,,,
,00:27:01,178,7.1,08:27,82,456,,3996.40,,,
,00:27:02,178,7.0,08:34,82,457,,3998.10,,,
,00:27:03,178,7.0,08:34,82,457,,3999.80,,,
,00:27:04,178,6.9,08:42,82,457,,4001.40,,,
,00:27:05,178,6.8,08:49,82,457,,4003.00,,,
,00:27:06,178,6.7,08:57,82,457,,4004.40,,,
,00:27:07,178,6.7,08:57,82,457,,4006.10,,,
,00:27:08,178,6.6,09:05,82,457,,4007.70,,,
,00:27:09,178,6.6,09:05,83,457,,4009.40,,,
,00:27:10,178,6.7,08:57,83,457,,4011.20,,,
,00:27:11,178,6.7,08:57,82,458,,4013.30,,,
,00:27:12,178,6.7,08:57,82,458,,4015.10,,,
,00:27:13,178,6.8,08:49,82,458,,4017.10,,,
,00:27:14,178,6.7,08:57,82,458,,4019.10,,,
,00:27:15,178,6.7,08:57,82,458,,4021.10,,,
,00:27:16,178,6.7,08:57,82,458,,4022.90,,,
,00:27:17,178,6.7,08:57,82,458,,4024.90,,,
,00:27:18,178,6.7,08:57,82,458,,4026.70,,,
,00:27:19,178,6.7,08:57,82,459,,4028.50,,,
,00:27:20,178,6.7,08:57,82,459,,4030.20,,,
,00:27:21,178,6.7,08:57,81,459,,4032.00,,,
,00:27:22,178,6.7,08:57,81,459,,4034.00,,,
,00:27:23,178,6.7,08:57,81,459,,4036.00,,,
,00:27:24,179,6.8,08:49,81,459,,4037.90,,,
,00:27:25,179,6.8,08:49,81,459,,4040.10,,,
,00:27:26,179,6.8,08:49,81,459,,4042.20,,,
,00:27:27,179,6.9,08:42,81,460,,4044.50,,,
,00:27:28,179,6.9,08:42,83,460,,4046.80,,,
,00:27:29,179,6.9,08:42,85,460,,4048.90,,,
,00:27:30,179,7.0,08:34,84,460,,4051.00,,,
,00:27:31,179,7.0,08:34,85,460,,4053.00,,,
,00:27:32,179,7.0,08:34,84,460,,4055.10,,,
,00:27:33,179,7.0,08:34,84,461,,4057.20,,,
,00:27:34,179,7.1,08:27,84,461,,4059.20,,,
,00:27:35,179,7.1,08:27,84,461,,4061.10,,,
,00:27:36,179,7.1,08:27,85,461,,4063.20,,,
,00:27:37,180,7.2,08:20,82,461,,4065.00,,,
,00:27:38,180,7.2,08:20,82,461,,4067.00,,,
,00:27:39,180,7.2,08:20,83,461,,4069.10,,,
,00:27:40,180,7.3,08:13,83,462,,4071.40,,,
,00:27:41,180,7.3,08:13,83,462,,4073.50,,,
,00:27:42,180,7.4,08:06,83,462,,4075.70,,,
,00:27:43,180,7.4,08:06,83,462,,4078.10,,,
,00:27:44,180,7.4,08:06,82,462,,4080.50,,,
,00:27:45,180,7.5,08:00,82,462,,4082.70,,,
,00:27:46,180,7.5,08:00,82,463,,4085.20,,,
,00:27:47,180,7.5,08:00,82,463,,4087.50,,,
,00:27:48,180,7.5,08:00,82,463,,4089.90,,,
,00:27:49,180,7.6,07:54,82,463,,4092.00,,,
,00:27:50,180,7.6,07:54,82,463,,4094.20,,,
,00:27:51,180,7.6,07:54,82,463,,4096.30,,,
,00:27:52,180,7.6,07:54,82,464,,4098.50,,,
,00:27:53,180,7.6,07:54,82,464,,4100.50,,,
,00:27:54,180,7.6,07:54,82,464,,4102.40,,,
,00:27:55,180,7.6,07:54,82,464,,4104.40,,,
,00:27:56,180,7.6,07:54,82,464,,4106.50,,,
,00:27:57,180,7.6,07:54,82,464,,4108.70,,,
,00:27:58,180,7.6,07:54,82,465,,4110.90,,,
,00:27:59,180,7.6,07:54,82,465,,4113.10,,,
,00:28:00,180,7.7,07:48,82,465,,4115.40,,,
,00:28:01,180,7.7,07:48,83,465,,4117.70,,,
,00:28:02,180,7.7,07:48,82,465,,4120.00,,,
,00:28:03,180,7.7,07:48,82,465,,4122.40,,,
,00:28:04,180,7.7,07:48,83,465,,4124.80,,,
,00:28:05,180,7.7,07:48,83,466,,4127.00,,,
,00:28:06,180,7.7,07:48,83,466,,4129.10,,,
,00:28:07,180,7.7,07:48,83,466,,4131.30,,,
,00:28:08,180,7.7,07:48,82,466,,4133.50,,,
,00:28:09,181,7.7,07:48,82,466,,4135.70,,,
,00:28:10,181,7.7,07:48,83,466,,4137.70,,,
,00:28:11,181,7.7,07:48,82,467,,4139.70,,,
,00:28:12,181,7.7,07:48,82,467,,4141.80,,,
,00:28:13,181,7.7,07:48,82,467,,4144.00,,,
,00:28:14,180,7.7,07:48,80,467,,4146.10,,,
,00:28:15,180,7.7,07:48,79,467,,4148.10,,,
,00:28:16,180,7.7,07:48,79,467,,4150.00,,,
,00:28:17,180,7.7,07:48,79,467,,4152.10,,,
,00:28:18,180,7.7,07:48,79,467,,4154.10,,,
,00:28:19,180,7.7,07:48,79,468,,4156.00,,,
,00:28:20,179,7.8,07:42,79,468,,4158.20,,,
,00:28:21,179,7.8,07:42,81,468,,4160.40,,,
,00:28:22,179,7.8,07:42,83,468,,4162.50,,,
,00:28:23,179,7.9,07:36,84,468,,4165.00,,,
,00:28:24,179,7.9,07:36,84,468,,4167.50,,,
,00:28:25,180,8.0,07:30,84,468,,4170.00,,,
,00:28:26,180,8.1,07:24,83,469,,4172.60,,,
,00:28:27,180,8.2,07:19,82,469,,4175.10,,,
,00:28:28,180,8.2,07:19,85,469,,4177.60,,,
,00:28:29,180,8.2,07:19,84,469,,4179.90,,,
,00:28:30,180,8.2,07:19,85,469,,4182.40,,,
,00:28:31,180,8.2,07:19,84,469,,4184.70,,,
,00:28:32,179,8.2,07:19,84,470,,4186.90,,,
,00:28:33,179,8.3,07:14,83,470,,4189.20,,,
,00:28:34,179,8.3,07:14,82,470,,4191.60,,,
,00:28:35,179,8.4,07:09,82,470,,4193.90,,,
,00:28:36,179,8.5,07:04,83,470,,4196.40,,,
,00:28:37,179,8.5,07:04,83,470,,4199.00,,,
,00:28:38,179,8.6,06:59,83,470,,4201.70,,,
,00:28:39,179,8.7,06:54,83,470,,4204.60,,,
,00:28:40,179,8.8,06:49,83,471,,4207.50,,,
,00:28:41,179,8.9,06:44,85,471,,4210.30,,,
,00:28:42,178,9.0,06:40,84,471,,4213.10,,,
,00:28:43,178,9.1,06:36,84,471,,4215.80,,,
,00:28:44,177,9.1,06:36,84,471,,4218.40,,,
,00:28:45,176,9.2,06:31,84,471,,4221.10,,,
,00:28:46,176,9.2,06:31,84,471,,4223.90,,,
,00:28:47,176,9.2,06:31,85,471,,4226.30,,,
,00:28:48,175,9.2,06:31,85,472,,4229.00,,,
,00:28:49,175,9.2,06:31,84,472,,4231.50,,,
,00:28:50,175,9.2,06:31,84,472,,4233.90,,,
,00:28:51,175,9.2,06:31,84,472,,4236.40,,,
,00:28:52,175,9.3,06:27,84,472,,4239.00,,,
,00:28:53,175,9.4,06:23,84,472,,4241.70,,,
,00:28:54,175,9.5,06:19,84,472,,4244.50,,,
,00:28:55,174,9.6,06:15,85,472,,4247.40,,,
,00:28:56,174,9.7,06:11,85,472,,4250.30,,,
,00:28:57,174,9.8,06:07,85,472,,4253.40,,,
,00:28:58,173,9.8,06:07,84,473,,4256.30,,,
,00:28:59,172,9.8,06:07,84,473,,4259.30,,,
,00:29:00,172,9.9,06:04,84,473,,4262.30,,,
,00:29:01,172,9.9,06:04,84,473,,4265.30,,,
,00:29:02,171,9.9,06:04,84,473,,4268.20,,,
,00:29:03,170,10.0,06:00,84,473,,4271.00,,,
,00:29:04,169,9.9,06:04,84,473,,4273.60,,,
,00:29:05,168,9.9,06:04,84,473,,4276.20,,,
,00:29:06,169,9.8,06:07,84,474,,4278.90,,,
,00:29:07,170,9.7,06:11,84,474,,4281.30,,,
,00:29:08,171,9.6,06:15,84,474,,4283.70,,,
,00:29:09,171,9.5,06:19,84,474,,4286.10,,,
,00:29:10,172,9.4,06:23,84,474,,4288.30,,,
,00:29:11,172,9.2,06:31,84,474,,4290.60,,,
,00:29:12,173,9.0,06:40,84,474,,4292.80,,,
,00:29:13,173,8.9,06:44,83,474,,4295.00,,,
,00:29:14,173,8.8,06:49,82,474,,4297.20,,,
,00:29:15,173,8.7,06:54,82,474,,4299.40,,,
,00:29:16,173,8.6,06:59,83,475,,4301.70,,,
,00:29:17,173,8.5,07:04,83,475,,4303.70,,,
,00:29:18,173,8.3,07:14,83,475,,4305.90,,,
,00:29:19,172,8.2,07:19,83,475,,4308.10,,,
,00:29:20,172,8.0,07:30,83,475,,4310.10,,,
,00:29:21,172,7.8,07:42,83,475,,4311.90,,,
,00:29:22,171,7.6,07:54,83,475,,4313.70,,,
,00:29:23,171,7.4,08:06,83,475,,4315.40,,,
,00:29:24,171,7.3,08:13,83,476,,4317.10,,,
,00:29:25,171,7.2,08:20,83,476,,4318.80,,,
,00:29:26,171,7.2,08:20,83,476,,4320.70,,,
,00:29:27,171,7.3,08:13,83,476,,4322.60,,,
,00:29:28,171,7.4,08:06,83,476,,4324.50,,,
,00:29:29,171,7.4,08:06,83,476,,4326.70,,,
,00:29:30,171,7.6,07:54,83,477,,4328.90,,,
,00:29:31,170,7.7,07:48,83,477,,4331.40,,,
,00:29:32,170,7.9,07:36,83,477,,4334.20,,,
,00:29:33,170,8.0,07:30,83,477,,4336.90,,,
,00:29:34,170,8.2,07:19,83,477,,4339.70,,,
,00:29:35,170,8.2,07:19,83,477,,4342.50,,,
,00:29:36,170,8.5,07:04,83,477,,4345.20,,,
,00:29:37,169,8.7,06:54,83,478,,4347.90,,,
,00:29:38,169,8.8,06:49,84,478,,4350.70,,,
,00:29:39,170,8.8,06:49,84,478,,4353.60,,,
,00:29:40,170,8.8,06:49,84,478,,4356.30,,,
,00:29:41,170,8.8,06:49,84,478,,4358.60,,,
,00:29:42,170,8.8,06:49,84,479,,4360.90,,,
,00:29:43,170,8.7,06:54,84,479,,4363.10,,,
,00:29:44,169,8.5,07:04,84,479,,4365.30,,,
,00:29:45,169,8.3,07:14,85,479,,4367.20,,,
,00:29:46,169,8.2,07:19,85,479,,4369.10,,,
,00:29:47,169,8.1,07:24,85,479,,4370.80,,,
,00:29:48,169,7.9,07:36,85,480,,4372.40,,,
,00:29:49,168,7.9,07:36,85,480,,4374.40,,,
,00:29:50,168,8.0,07:30,85,480,,4376.40,,,
,00:29:51,168,8.0,07:30,85,480,,4378.80,,,
,00:29:52,168,8.1,07:24,85,480,,4380.90,,,
,00:29:53,167,8.0,07:30,85,481,,4383.20,,,
,00:29:54,166,8.0,07:30,87,481,,4385.40,,,
,00:29:55,166,7.9,07:36,86,481,,4387.70,,,
,00:29:56,166,7.8,07:42,85,481,,4389.80,,,
,00:29:57,165,7.7,07:48,84,481,,4391.80,,,
,00:29:58,165,7.7,07:48,84,482,,4393.70,,,
,00:29:59,165,7.7,07:48,84,482,,4395.80,,,
,00:30:00,165,7.7,07:48,84,482,,4397.50,,,
,00:30:01,165,7.7,07:48,84,482,,4399.60,,,
,00:30:02,166,7.8,07:42,85,482,,4401.90,,,
,00:30:03,166,7.8,07:42,85,483,,4404.20,,,
,00:30:04,167,7.9,07:36,85,483,,4406.50,,,
,00:30:05,167,7.9,07:36,85,483,,4409.20,,,
,00:30:06,168,8.1,07:24,85,483,,4412.10,,,
,00:30:07,169,8.3,07:14,85,483,,4415.10,,,
,00:30:08,169,8.5,07:04,85,484,,4417.80,,,
,00:30:09,169,8.8,06:49,85,484,,4420.80,,,
,00:30:10,169,9.0,06:40,85,484,,4423.90,,,
,00:30:11,169,9.0,06:40,85,484,,4426.50,,,
,00:30:12,168,9.0,06:40,85,484,,4429.00,,,
,00:30:13,168,8.9,06:44,85,484,,4431.70,,,
,00:30:14,167,8.8,06:49,84,484,,4434.10,,,
,00:30:15,167,8.6,06:59,84,485,,4436.10,,,
,00:30:16,166,8.5,07:04,84,485,,4437.90,,,
,00:30:17,166,8.3,07:14,84,485,,4439.80,,,
,00:30:18,165,8.2,07:19,85,485,,4441.50,,,
,00:30:19,165,8.1,07:24,84,485,,4443.20,,,
,00:30:20,165,7.9,07:36,84,485,,4445.00,,,
,00:30:21,165,7.8,07:42,84,486,,4446.60,,,
,00:30:22,165,7.3,08:13,84,486,,4448.10,,,
,00:30:23,164,7.0,08:34,84,486,,4449.60,,,
,00:30:24,164,6.8,08:49,85,486,,4451.20,,,
,00:30:25,164,6.7,08:57,85,486,,4452.90,,,
,00:30:26,164,6.6,09:05,85,486,,4454.60,,,
,00:30:27,164,6.6,09:05,85,486,,4456.20,,,
,00:30:28,164,6.6,09:05,85,486,,4457.90,,,
,00:30:29,164,6.6,09:05,84,487,,4459.60,,,
,00:30:30,165,6.6,09:05,85,487,,4461.40,,,
,00:30:31,165,6.7,08:57,84,487,,4463.40,,,
,00:30:32,165,6.7,08:57,84,487,,4465.40,,,
,00:30:33,164,6.8,08:49,84,487,,4467.40,,,
,00:30:34,164,6.9,08:42,84,487,,4469.80,,,
,00:30:35,164,7.0,08:34,84,487,,4471.90,,,
,00:30:36,164,7.1,08:27,83,487,,4474.10,,,
,00:30:37,163,7.3,08:13,82,488,,4476.40,,,
,00:30:38,163,7.4,08:06,83,488,,4478.80,,,
,00:30:39,163,7.4,08:06,83,488,,4481.00,,,
,00:30:40,163,7.4,08:06,83,488,,4483.10,,,
,00:30:41,163,7.5,08:00,83,488,,4485.20,,,
,00:30:42,163,7.6,07:54,83,488,,4487.50,,,
,00:30:43,164,7.8,07:42,83,488,,4489.80,,,
,00:30:44,164,8.0,07:30,84,488,,4492.40,,,
,00:30:45,164,8.2,07:19,84,488,,4495.20,,,
,00:30:46,164,8.3,07:14,84,489,,4498.00,,,
,00:30:47,164,8.4,07:09,84,489,,4500.50,,,
,00:30:48,164,8.4,07:09,84,489,,4503.30,,,
,00:30:49,164,8.5,07:04,84,489,,4506.10,,,
,00:30:50,164,8.5,07:04,85,489,,4509.00,,,
,00:30:51,164,8.6,06:59,84,489,,4511.80,,,
,00:30:52,164,8.6,06:59,84,490,,4514.50,,,
,00:30:53,165,8.7,06:54,84,490,,4517.10,,,
,00:30:54,164,8.7,06:54,85,490,,4519.70,,,
,00:30:55,164,8.7,06:54,85,490,,4522.10,,,
,00:30:56,164,8.7,06:54,85,490,,4524.60,,,
,00:30:57,164,8.8,06:49,84,490,,4527.30,,,
,00:30:58,164,8.8,06:49,84,491,,4530.00,,,
,00:30:59,164,8.9,06:44,84,491,,4532.80,,,
,00:31:00,164,9.0,06:40,84,491,,4535.60,,,
,00:31:01,164,9.0,06:40,84,491,,4538.30,,,
,00:31:02,164,9.1,06:36,84,491,,4541.20,,,
,00:31:03,164,9.2,06:31,84,491,,4544.10,,,
,00:31:04,163,9.2,06:31,84,491,,4547.10,,,
,00:31:05,163,9.3,06:27,84,491,,4550.30,,,
,00:31:06,163,9.3,06:27,84,491,,4553.40,,,
,00:31:07,163,9.4,06:23,85,491,,4556.40,,,
,00:31:08,164,9.4,06:23,85,492,,4559.00,,,
,00:31:09,164,9.4,06:23,84,492,,4561.50,,,
,00:31:10,164,9.4,06:23,85,492,,4564.10,,,
,00:31:11,164,9.4,06:23,84,492,,4566.50,,,
,00:31:12,164,9.4,06:23,85,492,,4569.20,,,
,00:31:13,164,9.5,06:19,85,492,,4572.00,,,
,00:31:14,164,9.5,06:19,85,492,,4574.70,,,
,00:31:15,164,9.6,06:15,85,491,,4577.70,,,
,00:31:16,164,9.7,06:11,85,491,,4580.70,,,
,00:31:17,164,9.8,06:07,85,491,,4583.90,,,
,00:31:18,164,9.8,06:07,84,491,,4587.20,,,
,00:31:19,164,9.9,06:04,85,491,,4590.50,,,
,00:31:20,164,9.9,06:04,85,491,,4593.80,,,
,00:31:21,164,9.9,06:04,85,491,,4596.90,,,
,00:31:22,165,9.9,06:04,85,491,,4599.70,,,
,00:31:23,165,9.9,06:04,85,491,,4602.40,,,
,00:31:24,165,9.9,06:04,84,491,,4605.00,,,
,00:31:25,165,9.9,06:04,84,491,,4607.90,,,
,00:31:26,166,9.9,06:04,84,491,,4610.50,,,
,00:31:27,166,10.0,06:00,84,491,,4613.20,,,
,00:31:28,166,10.0,06:00,85,491,,4616.00,,,
,00:31:29,166,10.0,06:00,85,490,,4618.70,,,
,00:31:30,166,10.0,06:00,85,490,,4621.30,,,
,00:31:31,166,9.9,06:04,85,490,,4624.20,,,
,00:31:32,166,9.8,06:07,85,490,,4626.80,,,
,00:31:33,166,9.7,06:11,85,490,,4629.20,,,
,00:31:34,166,9.7,06:11,85,490,,4631.70,,,
,00:31:35,166,9.6,06:15,85,490,,4634.30,,,
,00:31:36,166,9.6,06:15,83,490,,4636.90,,,
,00:31:37,166,9.7,06:11,83,490,,4639.40,,,
,00:31:38,165,9.7,06:11,83,490,,4642.00,,,
,00:31:39,165,9.7,06:11,83,490,,4644.70,,,
,00:31:40,165,9.7,06:11,84,490,,4647.40,,,
,00:31:41,164,9.7,06:11,84,490,,4650.10,,,
,00:31:42,164,9.7,06:11,84,490,,4653.00,,,
,00:31:43,164,9.7,06:11,84,489,,4655.70,,,
,00:31:44,163,9.6,06:15,84,489,,4658.30,,,
,00:31:45,162,9.6,06:15,84,489,,4661.00,,,
,00:31:46,162,9.6,06:15,84,489,,4663.50,,,
,00:31:47,161,9.5,06:19,84,489,,4665.90,,,
,00:31:48,160,9.5,06:19,84,489,,4668.10,,,
,00:31:49,160,9.3,06:27,84,489,,4670.30,,,
,00:31:50,158,9.2,06:31,84,489,,4672.40,,,
,00:31:51,157,9.2,06:31,84,489,,4674.60,,,
,00:31:52,156,9.2,06:31,84,489,,4676.80,,,
,00:31:53,155,9.2,06:31,85,489,,4679.20,,,
,00:31:54,154,9.2,06:31,85,488,,4681.70,,,
,00:31:55,154,9.2,06:31,85,488,,4684.40,,,
,00:31:56,152,9.2,06:31,85,488,,4686.90,,,
,00:31:57,150,9.2,06:31,85,488,,4689.40,,,
,00:31:58,150,9.1,06:36,84,488,,4692.10,,,
,00:31:59,150,9.0,06:40,84,488,,4694.60,,,
,00:32:00,150,9.0,06:40,85,488,,4697.00,,,
,00:32:01,149,8.9,06:44,84,488,,4699.30,,,
,00:32:02,149,8.9,06:44,85,488,,4701.60,,,
,00:32:03,149,8.9,06:44,85,488,,4703.90,,,
,00:32:04,150,9.0,06:40,85,488,,4706.30,,,
,00:32:05,150,9.0,06:40,85,488,,4709.00,,,
,00:32:06,150,9.0,06:40,85,488,,4711.70,,,
,00:32:07,150,9.1,06:36,85,488,,4714.40,,,
,00:32:08,151,9.1,06:36,85,488,,4717.00,,,
,00:32:09,151,9.0,06:40,84,488,,4719.80,,,
,00:32:10,151,9.0,06:40,84,488,,4722.30,,,
,00:32:11,151,9.0,06:40,84,488,,4724.80,,,
,00:32:12,151,8.9,06:44,84,487,,4727.00,,,
,00:32:13,151,8.9,06:44,84,487,,4729.10,,,
,00:32:14,150,8.8,06:49,84,487,,4731.10,,,
,00:32:15,149,8.8,06:49,85,487,,4733.20,,,
,00:32:16,149,8.7,06:54,85,487,,4735.20,,,
,00:32:17,149,8.8,06:49,85,487,,4737.30,,,
,00:32:18,149,8.9,06:44,85,487,,4739.80,,,
,00:32:19,150,9.1,06:36,85,487,,4742.40,,,
,00:32:20,151,9.3,06:27,85,487,,4745.30,,,
,00:32:21,151,9.4,06:23,85,487,,4748.60,,,
,00:32:22,151,9.5,06:19,85,487,,4751.60,,,
,00:32:23,151,9.6,06:15,84,487,,4754.80,,,
,00:32:24,151,9.7,06:11,84,487,,4758.00,,,
,00:32:25,152,9.8,06:07,85,487,,4761.20,,,
,00:32:26,152,9.9,06:04,85,487,,4764.40,,,
,00:32:27,152,10.0,06:00,85,487,,4767.40,,,
,00:32:28,152,10.0,06:00,85,487,,4770.30,,,
,00:32:29,153,9.9,06:04,85,487,,4773.00,,,
,00:32:30,153,9.9,06:04,85,487,,4775.50,,,
,00:32:31,153,9.9,06:04,85,487,,4778.30,,,
,00:32:32,153,9.8,06:07,85,487,,4780.80,,,
,00:32:33,153,9.8,06:07,85,487,,4783.20,,,
,00:32:34,153,9.7,06:11,85,486,,4785.80,,,
,00:32:35,153,9.7,06:11,85,486,,4788.20,,,
,00:32:36,154,9.6,06:15,84,486,,4790.70,,,
,00:32:37,154,9.6,06:15,84,486,,4793.20,,,
,00:32:38,154,9.5,06:19,84,486,,4795.70,,,
,00:32:39,155,9.5,06:19,84,486,,4798.20,,,
,00:32:40,155,9.5,06:19,84,486,,4800.70,,,
,00:32:41,156,9.4,06:23,84,486,,4803.30,,,
,00:32:42,156,9.4,06:23,84,486,,4806.00,,,
,00:32:43,156,9.3,06:27,84,486,,4808.30,,,
,00:32:44,156,9.2,06:31,85,486,,4810.60,,,
,00:32:45,155,9.0,06:40,85,486,,4812.80,,,
,00:32:46,155,8.9,06:44,85,486,,4815.00,,,
,00:32:47,155,8.8,06:49,85,486,,4817.00,,,
,00:32:48,155,8.8,06:49,85,486,,4819.10,,,
,00:32:49,155,8.7,06:54,86,486,,4821.10,,,
,00:32:50,155,8.7,06:54,87,486,,4823.20,,,
,00:32:51,155,8.7,06:54,84,486,,4825.30,,,
,00:32:52,155,8.7,06:54,84,486,,4827.60,,,
,00:32:53,155,8.8,06:49,84,486,,4829.90,,,
,00:32:54,155,8.8,06:49,85,486,,4832.70,,,
,00:32:55,155,8.9,06:44,85,486,,4835.20,,,
,00:32:56,155,8.9,06:44,85,486,,4837.80,,,
,00:32:57,155,8.9,06:44,85,486,,4840.50,,,
,00:32:58,155,8.9,06:44,85,486,,4843.00,,,
,00:32:59,155,8.9,06:44,85,486,,4845.50,,,
,00:33:00,155,8.9,06:44,85,486,,4848.00,,,
,00:33:01,155,8.9,06:44,85,486,,4850.40,,,
,00:33:02,155,8.9,06:44,85,486,,4853.10,,,
,00:33:03,155,8.9,06:44,85,486,,4855.60,,,
,00:33:04,155,8.9,06:44,85,486,,4858.20,,,
,00:33:05,155,8.9,06:44,84,486,,4860.70,,,
,00:33:06,155,8.9,06:44,84,486,,4863.20,,,
,00:33:07,155,8.9,06:44,84,486,,4865.60,,,
,00:33:08,155,8.9,06:44,85,486,,4868.20,,,
,00:33:09,155,8.9,06:44,85,486,,4870.50,,,
,00:33:10,155,8.9,06:44,85,487,,4873.00,,,
,00:33:11,155,8.9,06:44,85,487,,4875.30,,,
,00:33:12,155,8.8,06:49,85,487,,4877.60,,,
,00:33:13,155,8.8,06:49,85,487,,4879.70,,,
,00:33:14,156,8.7,06:54,84,487,,4881.80,,,
,00:33:15,156,8.6,06:59,84,487,,4884.00,,,
,00:33:16,156,8.6,06:59,84,487,,4886.20,,,
,00:33:17,156,8.5,07:04,84,487,,4888.20,,,
,00:33:18,156,8.5,07:04,85,488,,4890.50,,,
,00:33:19,156,8.5,07:04,85,488,,4892.80,,,
,00:33:20,156,8.6,06:59,85,488,,4895.00,,,
,00:33:21,156,8.6,06:59,84,488,,4897.30,,,
,00:33:22,156,8.6,06:59,84,488,,4899.80,,,
,00:33:23,156,8.6,06:59,85,488,,4902.40,,,
,00:33:24,156,8.7,06:54,85,488,,4905.20,,,
,00:33:25,156,8.7,06:54,85,488,,4907.70,,,
,00:33:26,156,8.8,06:49,84,489,,4910.30,,,
,00:33:27,156,8.8,06:49,84,489,,4913.00,,,
,00:33:28,156,8.7,06:54,84,489,,4915.40,,,
,00:33:29,156,8.7,06:54,84,489,,4917.70,,,
,00:33:30,157,8.6,06:59,85,489,,4920.20,,,
,00:33:31,157,8.5,07:04,85,489,,4922.40,,,
,00:33:32,157,8.5,07:04,85,489,,4924.50,,,
,00:33:33,157,8.4,07:09,85,490,,4926.60,,,
,00:33:34,157,8.4,07:09,85,490,,4928.80,,,
,00:33:35,157,8.4,07:09,85,490,,4930.90,,,
,00:33:36,157,8.4,07:09,85,490,,4933.20,,,
,00:33:37,157,8.5,07:04,84,490,,4935.50,,,
,00:33:38,157,8.5,07:04,84,490,,4938.00,,,
,00:33:39,158,8.5,07:04,82,490,,4940.50,,,
,00:33:40,158,8.4,07:09,83,490,,4942.90,,,
,00:33:41,157,8.3,07:14,83,490,,4944.80,,,
,00:33:42,158,8.2,07:19,84,490,,4946.50,,,
,00:33:43,158,8.1,07:24,85,490,,4948.20,,,
,00:33:44,159,8.0,07:30,85,490,,4949.80,,,
,00:33:45,159,7.9,07:36,85,491,,4950.90,,,
,00:33:46,159,7.9,07:36,85,491,,4952.20,,,
,00:33:47,160,7.8,07:42,84,491,,4953.40,,,
,00:33:48,160,7.8,07:42,85,491,,4954.90,,,
,00:33:49,161,7.8,07:42,85,491,,4956.70,,,
,00:33:50,161,7.7,07:48,85,491,,4958.60,,,
