Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,RUNNING,12-04-2023,19:12:06,00:44:08,7.34,170,10.0,15.0,06:01,04:00,484,16,84,,45,126,133,134,,,,168.0,57.0,202,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:00:47,138,9.5,06:17,82,0,,114.40,,,
,00:00:48,139,9.6,06:16,82,0,,114.70,,,
,00:00:49,140,9.6,06:16,83,0,,118.87,,,
,00:00:50,141,9.6,06:16,82,0,,122.20,,,
,00:00:51,143,9.6,06:16,82,0,,122.60,,,
,00:00:52,144,9.4,06:21,80,0,,125.10,,,
,00:00:53,146,9.4,06:21,80,0,,129.27,,,
,00:00:54,148,9.3,06:28,79,0,,130.50,,,
,00:00:55,149,9.0,06:39,79,0,,132.90,,,
,00:00:56,150,8.7,06:55,79,0,,135.70,,,
,00:00:57,150,0.0,00:00,80,0,,137.50,,,
,00:00:58,151,0.0,00:00,81,0,,137.50,,,
,00:00:59,151,5.1,11:46,81,0,,137.90,,,
,00:01:00,152,6.6,09:05,81,0,,138.10,,,
,00:01:01,153,8.4,07:09,81,0,,140.80,,,
,00:01:02,153,8.0,07:30,80,0,,143.70,,,
,00:01:03,154,8.1,07:24,79,0,,146.40,,,
,00:01:04,155,8.8,06:49,79,0,,149.40,,,
,00:01:05,155,8.9,06:44,79,0,,152.00,,,
,00:01:06,155,8.9,06:44,79,0,,154.60,,,
,00:01:07,155,9.0,06:40,78,0,,157.60,,,
,00:01:08,156,9.3,06:27,77,0,,161.77,,,
,00:01:09,156,9.3,06:27,78,0,,165.93,,,
,00:01:10,156,9.4,06:23,78,0,,170.10,,,
,00:01:11,156,9.6,06:15,80,0,,174.27,,,
,00:01:12,156,9.5,06:19,81,0,,178.43,,,
,00:01:13,155,9.3,06:27,81,0,,182.60,,,
,00:01:14,155,9.4,06:23,80,0,,186.77,,,
,00:01:15,155,9.5,06:19,79,0,,190.93,,,
,00:01:16,155,9.4,06:23,79,0,,194.80,,,
,00:01:17,155,9.3,06:27,79,0,,197.30,,,
,00:01:18,155,9.0,06:40,79,0,,199.80,,,
,00:01:19,155,8.9,06:44,79,0,,202.30,,,
,00:01:20,155,8.7,06:54,79,0,,204.80,,,
,00:01:21,155,8.5,07:04,79,0,,207.10,,,
,00:01:22,155,8.2,07:19,79,0,,209.40,,,
,00:01:23,155,8.1,07:24,79,0,,211.60,,,
,00:01:24,155,8.0,07:30,79,0,,213.70,,,
,00:01:25,155,8.0,07:30,79,0,,215.90,,,
,00:01:26,156,8.1,07:24,79,0,,218.30,,,
,00:01:27,156,8.2,07:19,79,0,,220.60,,,
,00:01:28,156,8.1,07:24,80,0,,222.90,,,
,00:01:29,157,7.8,07:42,79,0,,225.00,,,
,00:01:30,157,7.5,08:00,79,0,,227.00,,,
,00:01:31,158,7.2,08:20,79,0,,229.10,,,
,00:01:32,159,7.0,08:34,78,0,,231.20,,,
,00:01:33,159,7.0,08:34,77,0,,233.10,,,
,00:01:34,160,7.2,08:20,77,0,,235.10,,,
,00:01:35,160,7.1,08:27,77,0,,236.90,,,
,00:01:36,161,7.1,08:27,78,0,,238.70,,,
,00:01:37,161,7.1,08:27,78,0,,240.60,,,
,00:01:38,161,6.8,08:49,80,0,,242.50,,,
,00:01:39,160,6.3,09:31,80,0,,244.20,,,
,00:01:40,159,6.0,10:00,80,0,,245.70,,,
,00:01:41,157,5.8,10:21,81,0,,247.20,,,
,00:01:42,156,5.4,11:07,81,0,,248.40,,,
,00:01:43,155,5.4,11:07,81,0,,249.50,,,
,00:01:44,155,5.6,10:43,81,0,,250.80,,,
,00:01:45,154,5.9,10:10,81,0,,252.00,,,
,00:01:46,154,6.3,09:31,78,0,,253.40,,,
,00:01:47,153,6.6,09:05,77,0,,255.10,,,
,00:01:48,152,7.0,08:34,77,0,,257.00,,,
,00:01:49,151,7.0,08:34,78,0,,259.20,,,
,00:01:50,149,7.0,08:34,78,0,,261.50,,,
,00:01:51,147,7.1,08:27,78,0,,264.00,,,
,00:01:52,145,7.1,08:27,78,0,,266.40,,,
,00:01:53,145,7.1,08:27,77,0,,268.80,,,
,00:01:54,145,7.2,08:20,77,0,,271.00,,,
,00:01:55,144,7.2,08:20,77,0,,273.20,,,
,00:01:56,143,7.2,08:20,77,0,,275.30,,,
,00:01:57,142,7.2,08:20,78,357,,277.50,,,
,00:01:58,142,7.3,08:13,77,357,,279.70,,,
,00:01:59,142,7.4,08:06,79,357,,281.90,,,
,00:02:00,142,7.4,08:06,79,357,,284.10,,,
,00:02:01,142,7.5,08:00,80,357,,286.10,,,
,00:02:02,142,7.5,08:00,80,357,,288.20,,,
,00:02:03,142,7.6,07:54,81,357,,290.60,,,
,00:02:04,142,7.6,07:54,80,357,,292.80,,,
,00:02:05,142,7.6,07:54,77,357,,295.10,,,
,00:02:06,142,7.7,07:48,77,357,,297.30,,,
,00:02:07,142,7.7,07:48,77,357,,299.50,,,
,00:02:08,142,7.8,07:42,80,357,,301.70,,,
,00:02:09,142,7.8,07:42,81,357,,303.90,,,
,00:02:10,142,7.8,07:42,81,357,,306.20,,,
,00:02:11,143,7.8,07:42,79,357,,308.50,,,
,00:02:12,143,7.9,07:36,79,357,,310.90,,,
,00:02:13,143,7.9,07:36,79,357,,313.30,,,
,00:02:14,143,8.1,07:24,79,357,,315.70,,,
,00:02:15,143,8.2,07:19,79,357,,318.50,,,
,00:02:16,143,8.3,07:14,79,357,,321.10,,,
,00:02:17,144,8.7,06:54,79,357,,323.90,,,
,00:02:18,144,9.0,06:40,79,357,,326.80,,,
,00:02:19,144,9.1,06:36,79,357,,329.60,,,
,00:02:20,144,9.2,06:31,81,357,,332.40,,,
,00:02:21,145,9.3,06:27,81,357,,335.10,,,
,00:02:22,145,9.2,06:31,81,357,,337.70,,,
,00:02:23,146,9.2,06:31,81,357,,340.20,,,
,00:02:24,147,9.2,06:31,81,357,,342.40,,,
,00:02:25,147,9.1,06:36,80,357,,345.00,,,
,00:02:26,147,9.0,06:40,81,357,,347.20,,,
,00:02:27,148,9.0,06:40,81,357,,349.60,,,
,00:02:28,148,9.0,06:40,80,357,,351.90,,,
,00:02:29,148,8.9,06:44,81,357,,354.20,,,
,00:02:30,148,8.9,06:44,79,357,,356.40,,,
,00:02:31,148,8.8,06:49,79,357,,358.80,,,
,00:02:32,149,8.8,06:49,79,357,,361.30,,,
,00:02:33,149,8.8,06:49,79,357,,363.60,,,
,00:02:34,149,8.8,06:49,80,357,,366.00,,,
,00:02:35,150,8.8,06:49,81,357,,368.40,,,
,00:02:36,150,8.7,06:54,81,357,,370.60,,,
,00:02:37,151,8.8,06:49,81,357,,373.20,,,
,00:02:38,151,8.7,06:54,81,357,,375.70,,,
,00:02:39,151,8.8,06:49,81,357,,378.10,,,
,00:02:40,151,8.8,06:49,81,357,,380.60,,,
,00:02:41,151,8.8,06:49,81,357,,383.10,,,
,00:02:42,151,8.9,06:44,80,357,,385.80,,,
,00:02:43,151,9.0,06:40,79,357,,388.50,,,
,00:02:44,151,9.3,06:27,79,357,,391.40,,,
,00:02:45,151,9.5,06:19,80,357,,394.30,,,
,00:02:46,151,9.6,06:15,80,357,,397.10,,,
,00:02:47,152,9.7,06:11,79,357,,399.90,,,
,00:02:48,153,9.8,06:07,79,357,,403.00,,,
,00:02:49,153,9.8,06:07,79,357,,405.80,,,
,00:02:50,154,9.7,06:11,79,358,,408.40,,,
,00:02:51,154,9.6,06:15,79,358,,411.00,,,
,00:02:52,154,9.5,06:19,78,358,,413.20,,,
,00:02:53,154,9.4,06:23,77,358,,415.40,,,
,00:02:54,154,9.2,06:31,77,358,,417.60,,,
,00:02:55,154,9.1,06:36,77,358,,420.00,,,
,00:02:56,154,9.1,06:36,80,358,,422.20,,,
,00:02:57,155,9.1,06:36,81,358,,424.60,,,
,00:02:58,155,9.1,06:36,81,359,,426.80,,,
,00:02:59,156,9.1,06:36,80,359,,429.20,,,
,00:03:00,156,9.1,06:36,79,359,,431.80,,,
,00:03:01,157,9.1,06:36,79,359,,434.40,,,
,00:03:02,157,9.1,06:36,79,359,,437.30,,,
,00:03:03,157,9.2,06:31,79,360,,440.00,,,
,00:03:04,156,9.2,06:31,79,360,,442.70,,,
,00:03:05,156,9.2,06:31,79,360,,445.30,,,
,00:03:06,156,9.1,06:36,79,360,,447.70,,,
,00:03:07,155,9.0,06:40,79,360,,450.10,,,
,00:03:08,155,9.0,06:40,80,360,,452.60,,,
,00:03:09,155,9.0,06:40,79,360,,455.10,,,
,00:03:10,155,9.0,06:40,79,361,,457.80,,,
,00:03:11,155,9.1,06:36,79,361,,460.40,,,
,00:03:12,155,9.1,06:36,79,361,,462.80,,,
,00:03:13,155,9.1,06:36,79,361,,465.30,,,
,00:03:14,154,9.1,06:36,80,361,,467.70,,,
,00:03:15,154,9.1,06:36,81,361,,470.30,,,
,00:03:16,155,9.0,06:40,81,361,,472.90,,,
,00:03:17,155,9.0,06:40,81,362,,475.30,,,
,00:03:18,155,9.0,06:40,81,362,,477.40,,,
,00:03:19,155,8.9,06:44,80,362,,479.60,,,
,00:03:20,155,8.9,06:44,81,362,,481.70,,,
,00:03:21,156,8.9,06:44,81,362,,484.10,,,
,00:03:22,156,8.9,06:44,81,362,,486.40,,,
,00:03:23,156,8.9,06:44,81,363,,488.80,,,
,00:03:24,157,8.9,06:44,81,363,,491.10,,,
,00:03:25,157,8.8,06:49,81,363,,493.40,,,
,00:03:26,157,8.8,06:49,80,363,,495.70,,,
,00:03:27,157,8.8,06:49,79,363,,498.30,,,
,00:03:28,157,8.8,06:49,79,363,,500.70,,,
,00:03:29,157,8.8,06:49,79,363,,503.10,,,
,00:03:30,157,8.8,06:49,81,363,,505.30,,,
,00:03:31,157,8.8,06:49,81,364,,507.50,,,
,00:03:32,157,8.7,06:54,81,364,,509.80,,,
,00:03:33,157,8.7,06:54,81,364,,512.20,,,
,00:03:34,157,8.7,06:54,80,364,,514.50,,,
,00:03:35,158,8.6,06:59,79,364,,516.60,,,
,00:03:36,158,8.6,06:59,79,364,,518.70,,,
,00:03:37,159,8.6,06:59,79,364,,520.80,,,
,00:03:38,160,8.6,06:59,80,364,,523.10,,,
,00:03:39,160,8.6,06:59,81,364,,525.60,,,
,00:03:40,161,8.6,06:59,81,365,,528.10,,,
,00:03:41,161,8.7,06:54,81,365,,531.00,,,
,00:03:42,162,8.7,06:54,81,365,,533.80,,,
,00:03:43,162,8.8,06:49,82,365,,536.60,,,
,00:03:44,163,8.8,06:49,83,365,,539.40,,,
,00:03:45,163,8.9,06:44,80,365,,542.30,,,
,00:03:46,163,9.0,06:40,79,365,,545.30,,,
,00:03:47,164,9.1,06:36,79,365,,548.10,,,
,00:03:48,164,9.1,06:36,81,365,,550.90,,,
,00:03:49,164,9.2,06:31,81,365,,553.50,,,
,00:03:50,164,9.2,06:31,81,365,,556.10,,,
,00:03:51,164,9.3,06:27,79,366,,558.70,,,
,00:03:52,164,9.3,06:27,79,366,,561.40,,,
,00:03:53,164,9.4,06:23,79,366,,564.10,,,
,00:03:54,164,9.4,06:23,80,366,,566.80,,,
,00:03:55,164,9.5,06:19,79,366,,569.50,,,
,00:03:56,164,9.6,06:15,80,366,,572.40,,,
,00:03:57,164,9.6,06:15,81,366,,575.10,,,
,00:03:58,164,9.6,06:15,81,366,,577.60,,,
,00:03:59,163,9.6,06:15,81,366,,580.50,,,
,00:04:00,163,9.6,06:15,81,366,,583.20,,,
,00:04:01,163,9.6,06:15,81,366,,585.90,,,
,00:04:02,163,9.6,06:15,81,366,,588.60,,,
,00:04:03,163,9.6,06:15,81,367,,591.20,,,
,00:04:04,163,9.6,06:15,81,367,,593.90,,,
,00:04:05,163,9.6,06:15,81,367,,596.40,,,
,00:04:06,163,9.6,06:15,81,367,,599.10,,,
,00:04:07,163,9.6,06:15,81,367,,601.80,,,
,00:04:08,162,9.6,06:15,81,367,,604.40,,,
,00:04:09,162,9.6,06:15,81,367,,607.00,,,
,00:04:10,162,9.6,06:15,80,367,,609.50,,,
,00:04:11,162,9.5,06:19,81,367,,612.00,,,
,00:04:12,162,9.4,06:23,81,368,,614.30,,,
,00:04:13,162,9.3,06:27,81,368,,616.60,,,
,00:04:14,162,9.2,06:31,81,368,,619.00,,,
,00:04:15,162,9.1,06:36,81,368,,621.40,,,
,00:04:16,162,9.0,06:40,81,368,,623.90,,,
,00:04:17,162,9.0,06:40,81,368,,626.30,,,
,00:04:18,162,9.0,06:40,81,368,,628.70,,,
,00:04:19,162,9.0,06:40,81,368,,631.10,,,
,00:04:20,162,9.0,06:40,81,368,,633.60,,,
,00:04:21,162,9.1,06:36,83,369,,636.30,,,
,00:04:22,161,9.1,06:36,83,369,,639.00,,,
,00:04:23,161,9.1,06:36,84,369,,641.60,,,
,00:04:24,161,9.1,06:36,85,369,,644.20,,,
,00:04:25,161,9.2,06:31,85,369,,646.90,,,
,00:04:26,161,9.3,06:27,85,369,,649.70,,,
,00:04:27,161,9.3,06:27,84,369,,652.50,,,
,00:04:28,162,9.4,06:23,84,369,,655.40,,,
,00:04:29,161,9.5,06:19,84,369,,658.20,,,
,00:04:30,161,9.4,06:23,84,369,,660.60,,,
,00:04:31,161,9.3,06:27,84,369,,663.00,,,
,00:04:32,161,9.1,06:36,84,369,,665.40,,,
,00:04:33,161,8.9,06:44,83,369,,667.60,,,
,00:04:34,160,8.8,06:49,82,369,,669.70,,,
,00:04:35,160,8.8,06:49,82,369,,671.90,,,
,00:04:36,160,8.8,06:49,82,369,,674.30,,,
,00:04:37,161,9.0,06:40,82,369,,677.00,,,
,00:04:38,161,9.2,06:31,82,370,,679.80,,,
,00:04:39,160,9.4,06:23,83,370,,683.20,,,
,00:04:40,160,9.6,06:15,84,370,,686.70,,,
,00:04:41,160,9.7,06:11,85,370,,690.20,,,
,00:04:42,159,9.8,06:07,85,370,,694.00,,,
,00:04:43,159,10.1,05:56,85,370,,697.60,,,
,00:04:44,158,10.2,05:53,84,370,,701.30,,,
,00:04:45,158,10.4,05:46,84,370,,704.70,,,
,00:04:46,158,10.7,05:36,83,370,,707.90,,,
,00:04:47,158,10.8,05:33,82,370,,711.00,,,
,00:04:48,158,12.4,04:50,82,0,,713.90,,,
,00:04:49,158,12.3,04:53,82,0,,717.50,,,
,00:04:50,158,12.1,04:58,82,0,,718.80,,,
,00:04:51,158,11.9,05:03,82,0,,721.80,,,
,00:04:52,158,11.7,05:09,82,0,,724.80,,,
,00:04:53,158,11.4,05:15,82,0,,728.50,,,
,00:04:54,158,11.2,05:22,82,0,,731.30,,,
,00:04:55,157,11.2,05:22,82,0,,734.10,,,
,00:04:56,157,11.2,05:22,82,370,,737.20,,,
,00:04:57,157,10.5,05:43,82,370,,740.20,,,
,00:04:58,157,10.5,05:43,83,370,,740.20,,,
,00:04:59,156,10.5,05:43,83,370,,740.20,,,
,00:05:00,156,10.5,05:43,83,370,,743.00,,,
,00:05:01,156,10.5,05:43,83,370,,745.60,,,
,00:05:02,156,10.5,05:43,82,370,,748.40,,,
,00:05:03,156,10.5,05:43,82,370,,750.90,,,
,00:05:04,156,10.5,05:43,82,370,,752.80,,,
,00:05:05,156,10.5,05:43,82,370,,754.50,,,
,00:05:06,157,10.5,05:43,82,370,,756.40,,,
,00:05:07,156,8.1,07:24,82,370,,758.00,,,
,00:05:08,156,7.0,08:34,82,370,,762.17,,,
,00:05:09,157,6.6,09:05,82,370,,766.33,,,
,00:05:10,157,6.6,09:05,82,370,,770.50,,,
,00:05:11,157,6.7,08:57,82,370,,774.67,,,
,00:05:12,157,6.9,08:42,82,371,,776.90,,,
,00:05:13,157,7.2,08:20,83,371,,778.90,,,
,00:05:14,158,7.4,08:06,82,371,,781.30,,,
,00:05:15,158,7.5,08:00,82,371,,784.00,,,
,00:05:16,158,7.6,07:54,82,371,,786.80,,,
,00:05:17,158,7.7,07:48,82,371,,789.70,,,
,00:05:18,158,7.8,07:42,84,371,,792.80,,,
,00:05:19,158,7.9,07:36,84,371,,795.90,,,
,00:05:20,158,8.0,07:30,84,371,,799.10,,,
,00:05:21,158,8.1,07:24,84,371,,802.50,,,
,00:05:22,158,8.2,07:19,84,371,,805.80,,,
,00:05:23,158,8.4,07:09,84,371,,809.40,,,
,00:05:24,159,8.5,07:04,85,372,,812.90,,,
,00:05:25,160,8.6,06:59,85,372,,816.60,,,
,00:05:26,160,8.8,06:49,85,372,,820.20,,,
,00:05:27,161,8.9,06:44,84,372,,823.90,,,
,00:05:28,162,9.0,06:40,84,372,,827.30,,,
,00:05:29,163,9.2,06:31,84,372,,830.90,,,
,00:05:30,164,9.3,06:27,85,372,,834.30,,,
,00:05:31,163,9.4,06:23,84,373,,837.70,,,
,00:05:32,162,9.4,06:23,85,373,,840.70,,,
,00:05:33,161,9.5,06:19,84,373,,843.80,,,
,00:05:34,161,9.6,06:15,84,373,,847.00,,,
,00:05:35,160,9.6,06:15,84,373,,850.00,,,
,00:05:36,160,9.7,06:11,85,373,,853.10,,,
,00:05:37,160,9.8,06:07,85,373,,856.30,,,
,00:05:38,160,9.8,06:07,85,374,,859.40,,,
,00:05:39,160,9.9,06:04,85,374,,862.60,,,
,00:05:40,160,10.0,06:00,85,374,,866.00,,,
,00:05:41,160,10.1,05:56,85,374,,869.50,,,
,00:05:42,160,10.2,05:53,85,374,,872.80,,,
,00:05:43,160,10.2,05:53,85,374,,876.00,,,
,00:05:44,159,10.3,05:50,85,374,,879.40,,,
,00:05:45,159,10.4,05:46,85,374,,882.90,,,
,00:05:46,158,10.4,05:46,85,375,,886.40,,,
,00:05:47,158,10.5,05:43,85,375,,889.60,,,
,00:05:48,157,10.5,05:43,86,375,,892.80,,,
,00:05:49,157,10.6,05:40,87,375,,896.00,,,
,00:05:50,157,10.6,05:40,87,375,,899.20,,,
,00:05:51,156,10.6,05:40,86,375,,902.30,,,
,00:05:52,156,10.9,05:30,86,375,,905.70,,,
,00:05:53,155,11.0,05:27,86,375,,908.90,,,
,00:05:54,154,11.0,05:27,86,375,,912.00,,,
,00:05:55,153,11.0,05:27,86,375,,915.00,,,
,00:05:56,153,10.9,05:30,86,375,,917.90,,,
,00:05:57,153,10.8,05:33,87,375,,921.00,,,
,00:05:58,153,10.6,05:40,86,375,,923.80,,,
,00:05:59,153,10.5,05:43,86,375,,926.90,,,
,00:06:00,153,10.4,05:46,86,375,,929.80,,,
,00:06:01,153,10.4,05:46,86,375,,932.70,,,
,00:06:02,154,10.4,05:46,86,375,,935.70,,,
,00:06:03,154,10.5,05:43,86,375,,938.60,,,
,00:06:04,154,10.5,05:43,86,375,,941.60,,,
,00:06:05,154,10.6,05:40,86,375,,944.90,,,
,00:06:06,155,10.6,05:40,86,375,,947.90,,,
,00:06:07,155,10.6,05:40,86,375,,951.00,,,
,00:06:08,156,10.6,05:40,86,375,,953.90,,,
,00:06:09,156,10.6,05:40,84,375,,956.90,,,
,00:06:10,157,10.5,05:43,84,375,,960.00,,,
,00:06:11,157,10.5,05:43,84,375,,962.90,,,
,00:06:12,158,10.5,05:43,84,375,,966.00,,,
,00:06:13,158,10.5,05:43,85,375,,968.90,,,
,00:06:14,158,10.5,05:43,85,375,,971.80,,,
,00:06:15,159,10.6,05:40,84,375,,974.90,,,
,00:06:16,159,10.6,05:40,84,375,,978.10,,,
,00:06:17,159,10.6,05:40,84,375,,981.30,,,
,00:06:18,160,10.6,05:40,84,375,,984.20,,,
,00:06:19,160,10.6,05:40,85,375,,987.10,,,
,00:06:20,161,10.6,05:40,85,375,,990.00,,,
,00:06:21,162,10.6,05:40,85,375,,993.00,,,
,00:06:22,162,10.6,05:40,85,375,,996.10,,,
,00:06:23,163,10.7,05:36,84,375,,999.30,,,
,00:06:24,164,10.7,05:36,84,375,,1002.20,,,
,00:06:25,165,10.7,05:36,84,375,,1005.10,,,
,00:06:26,165,10.7,05:36,84,375,,1008.10,,,
,00:06:27,165,10.7,05:36,85,376,,1011.40,,,
,00:06:28,166,10.7,05:36,85,376,,1014.50,,,
,00:06:29,165,10.8,05:33,85,376,,1017.90,,,
,00:06:30,165,10.8,05:33,85,376,,1020.90,,,
,00:06:31,165,10.8,05:33,85,376,,1023.80,,,
,00:06:32,165,10.8,05:33,85,376,,1026.70,,,
,00:06:33,165,10.8,05:33,84,376,,1029.70,,,
,00:06:34,164,10.8,05:33,85,376,,1032.80,,,
,00:06:35,164,10.9,05:30,85,376,,1036.30,,,
,00:06:36,164,10.9,05:30,84,376,,1039.70,,,
,00:06:37,164,10.9,05:30,84,376,,1042.80,,,
,00:06:38,163,10.9,05:30,84,376,,1045.50,,,
,00:06:39,163,10.9,05:30,84,376,,1048.40,,,
,00:06:40,163,10.9,05:30,84,376,,1051.30,,,
,00:06:41,163,10.8,05:33,84,376,,1054.50,,,
,00:06:42,162,10.8,05:33,84,376,,1057.50,,,
,00:06:43,162,10.8,05:33,84,376,,1060.00,,,
,00:06:44,162,10.8,05:33,84,376,,1062.60,,,
,00:06:45,162,10.8,05:33,84,376,,1065.00,,,
,00:06:46,162,10.7,05:36,84,376,,1067.60,,,
,00:06:47,163,10.7,05:36,84,376,,1070.30,,,
,00:06:48,163,10.6,05:40,84,376,,1073.00,,,
,00:06:49,163,10.5,05:43,84,376,,1075.50,,,
,00:06:50,164,10.4,05:46,84,376,,1077.70,,,
,00:06:51,164,10.4,05:46,84,376,,1080.00,,,
,00:06:52,163,10.3,05:50,84,376,,1082.40,,,
,00:06:53,163,10.2,05:53,84,376,,1084.70,,,
,00:06:54,163,10.0,06:00,84,376,,1087.00,,,
,00:06:55,163,9.9,06:04,83,376,,1089.30,,,
,00:06:56,163,9.7,06:11,82,376,,1091.60,,,
,00:06:57,163,9.7,06:11,82,376,,1094.00,,,
,00:06:58,162,9.6,06:15,82,376,,1096.70,,,
,00:06:59,162,9.5,06:19,84,376,,1099.20,,,
,00:07:00,162,9.5,06:19,85,376,,1101.70,,,
,00:07:01,161,9.5,06:19,85,376,,1104.30,,,
,00:07:02,161,9.5,06:19,85,376,,1106.90,,,
,00:07:03,162,9.5,06:19,84,376,,1109.60,,,
,00:07:04,162,9.5,06:19,84,376,,1112.40,,,
,00:07:05,162,9.5,06:19,85,376,,1115.10,,,
,00:07:06,163,9.5,06:19,85,376,,1117.70,,,
,00:07:07,163,9.5,06:19,85,376,,1120.40,,,
,00:07:08,162,9.5,06:19,85,376,,1123.20,,,
,00:07:09,163,9.6,06:15,85,376,,1126.10,,,
,00:07:10,163,9.6,06:15,84,376,,1128.80,,,
,00:07:11,163,9.6,06:15,84,376,,1131.70,,,
,00:07:12,163,9.7,06:11,84,376,,1134.70,,,
,00:07:13,163,9.7,06:11,84,376,,1138.00,,,
,00:07:14,163,9.9,06:04,84,376,,1141.30,,,
,00:07:15,163,10.1,05:56,84,376,,1144.70,,,
,00:07:16,163,10.1,05:56,84,376,,1147.80,,,
,00:07:17,163,10.2,05:53,84,376,,1150.80,,,
,00:07:18,163,10.2,05:53,84,376,,1153.60,,,
,00:07:19,163,10.1,05:56,84,376,,1156.50,,,
,00:07:20,164,10.0,06:00,84,376,,1159.20,,,
,00:07:21,164,9.9,06:04,84,376,,1161.70,,,
,00:07:22,164,9.9,06:04,84,376,,1163.90,,,
,00:07:23,164,9.8,06:07,83,376,,1166.10,,,
,00:07:24,164,9.8,06:07,82,375,,1168.50,,,
,00:07:25,164,9.8,06:07,82,375,,1171.00,,,
,00:07:26,164,9.7,06:11,83,375,,1173.30,,,
,00:07:27,164,9.6,06:15,83,375,,1175.70,,,
,00:07:28,164,9.5,06:19,83,375,,1177.70,,,
,00:07:29,164,9.3,06:27,82,375,,1179.80,,,
,00:07:30,164,9.1,06:36,82,375,,1181.90,,,
,00:07:31,163,8.9,06:44,82,375,,1183.90,,,
,00:07:32,163,8.8,06:49,82,375,,1185.90,,,
,00:07:33,164,8.7,06:54,82,375,,1187.60,,,
,00:07:34,164,8.5,07:04,82,375,,1189.40,,,
,00:07:35,164,8.4,07:09,82,375,,1191.20,,,
,00:07:36,165,8.3,07:14,82,375,,1193.30,,,
