Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,RUNNING,09-04-2023,19:58:45,00:46:26,7.48,167,9.7,12.9,06:13,04:39,494,18,83,,51,124,157,129,,,,168.0,57.0,202,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:01:21,126,7.7,07:48,76,0,,189.20,,,
,00:01:22,127,7.8,07:42,76,0,,191.10,,,
,00:01:23,127,7.8,07:42,76,0,,193.30,,,
,00:01:24,127,7.7,07:48,76,0,,195.30,,,
,00:01:25,127,7.7,07:48,76,0,,197.10,,,
,00:01:26,127,7.7,07:48,76,0,,199.20,,,
,00:01:27,127,7.7,07:48,76,0,,201.10,,,
,00:01:28,128,7.6,07:54,77,0,,202.70,,,
,00:01:29,128,7.6,07:54,78,0,,204.30,,,
,00:01:30,128,7.5,08:00,78,338,,206.00,,,
,00:01:31,129,7.5,08:00,77,338,,208.20,,,
,00:01:32,129,7.5,08:00,77,338,,210.40,,,
,00:01:33,129,7.5,08:00,77,338,,212.00,,,
,00:01:34,130,7.6,07:54,77,338,,214.10,,,
,00:01:35,130,7.5,08:00,77,338,,216.20,,,
,00:01:36,131,7.5,08:00,77,338,,218.30,,,
,00:01:37,131,7.5,08:00,77,338,,220.60,,,
,00:01:38,131,7.5,08:00,77,338,,222.90,,,
,00:01:39,132,7.6,07:54,77,338,,225.40,,,
,00:01:40,132,7.6,07:54,77,338,,227.40,,,
,00:01:41,132,7.7,07:48,77,338,,229.40,,,
,00:01:42,132,7.7,07:48,77,338,,232.00,,,
,00:01:43,132,7.7,07:48,77,338,,234.20,,,
,00:01:44,133,7.7,07:48,77,338,,236.10,,,
,00:01:45,133,7.6,07:54,76,338,,238.00,,,
,00:01:46,134,7.5,08:00,76,338,,239.70,,,
,00:01:47,134,7.4,08:06,76,338,,241.00,,,
,00:01:48,135,7.3,08:13,76,338,,241.70,,,
,00:01:49,135,7.1,08:27,76,338,,242.30,,,
,00:01:50,136,6.9,08:42,76,338,,242.70,,,
,00:01:51,136,6.7,08:57,76,338,,242.70,,,
,00:01:52,136,6.3,09:31,76,338,,242.70,,,
,00:01:53,136,6.0,10:00,76,338,,243.40,,,
,00:01:54,136,5.6,10:43,76,338,,243.70,,,
,00:01:55,136,5.4,11:07,76,338,,244.30,,,
,00:01:56,136,5.3,11:19,76,338,,245.60,,,
,00:01:57,136,5.3,11:19,76,338,,247.20,,,
,00:01:58,136,5.3,11:19,76,338,,248.90,,,
,00:01:59,136,5.4,11:07,76,338,,250.70,,,
,00:02:00,136,5.4,11:07,76,338,,252.80,,,
,00:02:01,136,5.5,10:55,76,338,,254.90,,,
,00:02:02,136,5.6,10:43,76,339,,256.70,,,
,00:02:03,136,5.6,10:43,76,339,,258.60,,,
,00:02:04,136,5.7,10:32,76,339,,260.50,,,
,00:02:05,136,5.8,10:21,76,339,,262.30,,,
,00:02:06,136,5.8,10:21,76,339,,263.90,,,
,00:02:07,136,5.9,10:10,76,340,,265.90,,,
,00:02:08,136,6.0,10:00,76,340,,267.80,,,
,00:02:09,136,6.0,10:00,76,340,,269.50,,,
,00:02:10,137,6.1,09:50,76,340,,271.30,,,
,00:02:11,137,6.2,09:41,77,340,,273.20,,,
,00:02:12,137,6.2,09:41,78,340,,275.10,,,
,00:02:13,137,6.2,09:41,78,340,,276.90,,,
,00:02:14,138,6.3,09:31,77,341,,278.70,,,
,00:02:15,138,6.3,09:31,77,341,,281.00,,,
,00:02:16,139,6.3,09:31,77,341,,283.10,,,
,00:02:17,139,6.3,09:31,77,341,,284.70,,,
,00:02:18,139,6.3,09:31,78,342,,286.60,,,
,00:02:19,139,6.3,09:31,78,342,,288.50,,,
,00:02:20,139,6.3,09:31,78,342,,290.10,,,
,00:02:21,140,6.4,09:23,78,342,,292.10,,,
,00:02:22,140,6.5,09:14,78,342,,294.30,,,
,00:02:23,139,6.6,09:05,78,342,,296.40,,,
,00:02:24,139,6.7,08:57,78,343,,298.10,,,
,00:02:25,139,6.7,08:57,78,343,,300.10,,,
,00:02:26,139,6.7,08:57,78,343,,302.00,,,
,00:02:27,139,6.7,08:57,78,343,,303.90,,,
,00:02:28,139,6.7,08:57,78,343,,305.70,,,
,00:02:29,139,6.7,08:57,78,344,,308.00,,,
,00:02:30,139,6.7,08:57,78,344,,309.60,,,
,00:02:31,139,6.7,08:57,78,344,,311.20,,,
,00:02:32,139,6.7,08:57,77,344,,313.30,,,
,00:02:33,139,6.8,08:49,77,344,,315.40,,,
,00:02:34,139,6.8,08:49,77,344,,317.40,,,
,00:02:35,139,6.9,08:42,77,345,,320.00,,,
,00:02:36,139,7.0,08:34,77,345,,322.80,,,
,00:02:37,139,7.1,08:27,77,345,,325.40,,,
,00:02:38,139,7.2,08:20,77,345,,327.60,,,
,00:02:39,139,7.3,08:13,78,345,,330.40,,,
,00:02:40,139,7.5,08:00,78,346,,333.20,,,
,00:02:41,139,7.6,07:54,78,346,,335.50,,,
,00:02:42,139,7.8,07:42,78,346,,338.10,,,
,00:02:43,139,7.9,07:36,78,347,,340.70,,,
,00:02:44,139,8.0,07:30,78,347,,342.90,,,
,00:02:45,138,8.1,07:24,78,347,,345.00,,,
,00:02:46,138,8.2,07:19,78,348,,347.70,,,
,00:02:47,138,8.3,07:14,78,348,,350.50,,,
,00:02:48,138,8.4,07:09,78,349,,353.00,,,
,00:02:49,138,8.5,07:04,78,349,,355.70,,,
,00:02:50,138,8.5,07:04,78,349,,358.50,,,
,00:02:51,138,8.5,07:04,78,350,,360.50,,,
,00:02:52,138,8.5,07:04,78,350,,362.70,,,
,00:02:53,138,8.5,07:04,78,350,,365.10,,,
,00:02:54,138,8.4,07:09,78,350,,367.10,,,
,00:02:55,138,8.3,07:14,78,351,,368.70,,,
,00:02:56,137,8.2,07:19,78,351,,370.50,,,
,00:02:57,137,8.2,07:19,78,351,,372.10,,,
,00:02:58,137,8.2,07:19,79,351,,374.00,,,
,00:02:59,137,8.1,07:24,80,352,,375.80,,,
,00:03:00,137,8.1,07:24,80,352,,377.90,,,
,00:03:01,137,8.1,07:24,80,352,,380.10,,,
,00:03:02,137,8.1,07:24,79,352,,382.20,,,
,00:03:03,137,8.1,07:24,79,352,,384.60,,,
,00:03:04,137,8.0,07:30,79,352,,386.70,,,
,00:03:05,137,8.0,07:30,79,353,,388.90,,,
,00:03:06,137,8.0,07:30,79,353,,391.20,,,
,00:03:07,137,8.0,07:30,79,353,,393.50,,,
,00:03:08,137,8.0,07:30,77,353,,395.40,,,
,00:03:09,137,8.0,07:30,78,353,,397.90,,,
,00:03:10,137,8.0,07:30,78,353,,399.70,,,
,00:03:11,138,8.0,07:30,78,353,,401.70,,,
,00:03:12,138,8.0,07:30,78,354,,404.00,,,
,00:03:13,138,8.0,07:30,77,354,,406.40,,,
,00:03:14,138,7.9,07:36,77,354,,408.40,,,
,00:03:15,138,7.9,07:36,77,354,,410.10,,,
,00:03:16,138,7.8,07:42,77,354,,411.80,,,
,00:03:17,139,7.8,07:42,77,354,,413.70,,,
,00:03:18,139,7.8,07:42,78,354,,415.60,,,
,00:03:19,139,7.8,07:42,78,354,,418.00,,,
,00:03:20,140,7.8,07:42,78,354,,420.00,,,
,00:03:21,140,7.8,07:42,77,354,,421.90,,,
,00:03:22,141,7.8,07:42,77,354,,424.20,,,
,00:03:23,141,7.8,07:42,77,354,,426.50,,,
,00:03:24,142,7.8,07:42,77,355,,429.10,,,
,00:03:25,142,7.9,07:36,77,355,,431.40,,,
,00:03:26,142,7.9,07:36,77,355,,434.10,,,
,00:03:27,143,7.9,07:36,77,355,,436.60,,,
,00:03:28,143,7.9,07:36,77,355,,438.50,,,
,00:03:29,143,8.0,07:30,77,355,,440.70,,,
,00:03:30,143,8.0,07:30,77,355,,443.20,,,
,00:03:31,143,7.9,07:36,77,355,,445.30,,,
,00:03:32,143,7.9,07:36,77,355,,447.40,,,
,00:03:33,143,7.9,07:36,77,355,,449.60,,,
,00:03:34,143,7.9,07:36,77,356,,451.80,,,
,00:03:35,143,7.9,07:36,77,356,,453.60,,,
,00:03:36,143,7.8,07:42,77,356,,455.20,,,
,00:03:37,143,7.7,07:48,77,356,,457.30,,,
,00:03:38,143,7.7,07:48,78,356,,459.20,,,
,00:03:39,143,7.6,07:54,78,356,,461.10,,,
,00:03:40,143,7.7,07:48,78,356,,463.20,,,
,00:03:41,143,7.7,07:48,78,356,,465.70,,,
,00:03:42,144,7.8,07:42,78,356,,468.00,,,
,00:03:43,144,7.8,07:42,78,357,,470.40,,,
,00:03:44,144,7.9,07:36,78,357,,472.90,,,
,00:03:45,144,7.9,07:36,77,357,,475.70,,,
,00:03:46,144,7.9,07:36,78,357,,478.30,,,
,00:03:47,144,7.9,07:36,77,357,,480.80,,,
,00:03:48,144,7.9,07:36,78,357,,482.90,,,
,00:03:49,145,7.9,07:36,78,357,,484.90,,,
,00:03:50,145,7.9,07:36,78,357,,486.80,,,
,00:03:51,146,7.9,07:36,78,357,,489.00,,,
,00:03:52,146,7.9,07:36,78,358,,490.70,,,
,00:03:53,146,7.9,07:36,79,358,,492.50,,,
,00:03:54,147,7.9,07:36,80,358,,494.30,,,
,00:03:55,147,7.9,07:36,80,358,,496.40,,,
,00:03:56,147,7.9,07:36,80,358,,498.80,,,
,00:03:57,147,7.9,07:36,80,358,,501.20,,,
,00:03:58,148,7.9,07:36,80,358,,503.20,,,
,00:03:59,148,7.9,07:36,80,358,,505.30,,,
,00:04:00,148,7.8,07:42,82,358,,507.10,,,
,00:04:01,148,7.8,07:42,82,359,,509.00,,,
,00:04:02,148,7.8,07:42,81,359,,511.00,,,
,00:04:03,148,7.7,07:48,81,359,,513.00,,,
,00:04:04,148,7.7,07:48,80,359,,514.90,,,
,00:04:05,148,7.6,07:54,79,359,,516.70,,,
,00:04:06,148,7.6,07:54,79,359,,518.40,,,
,00:04:07,148,7.6,07:54,79,359,,520.30,,,
,00:04:08,148,7.6,07:54,79,359,,522.20,,,
,00:04:09,148,7.5,08:00,79,359,,524.20,,,
,00:04:10,148,7.5,08:00,79,359,,526.10,,,
,00:04:11,149,7.5,08:00,79,359,,527.90,,,
,00:04:12,149,7.5,08:00,79,360,,530.40,,,
,00:04:13,149,7.5,08:00,79,360,,532.60,,,
,00:04:14,149,7.5,08:00,77,360,,534.60,,,
,00:04:15,150,7.6,07:54,77,360,,536.90,,,
,00:04:16,150,7.6,07:54,77,360,,539.30,,,
,00:04:17,150,7.7,07:48,77,360,,541.50,,,
,00:04:18,150,7.7,07:48,77,360,,543.90,,,
,00:04:19,150,7.6,07:54,77,360,,546.20,,,
,00:04:20,150,7.5,08:00,77,361,,548.00,,,
,00:04:21,150,7.3,08:13,77,361,,549.30,,,
,00:04:22,150,7.1,08:27,77,361,,550.90,,,
,00:04:23,150,7.0,08:34,77,361,,552.70,,,
,00:04:24,150,6.9,08:42,77,361,,554.20,,,
,00:04:25,150,6.8,08:49,77,361,,555.60,,,
,00:04:26,150,6.8,08:49,77,362,,557.20,,,
,00:04:27,151,6.7,08:57,76,362,,558.70,,,
,00:04:28,151,6.7,08:57,76,362,,560.30,,,
,00:04:29,152,6.7,08:57,76,362,,562.20,,,
,00:04:30,153,6.7,08:57,76,362,,564.40,,,
,00:04:31,154,6.7,08:57,76,362,,566.30,,,
,00:04:32,155,6.7,08:57,76,363,,568.00,,,
,00:04:33,156,6.7,08:57,76,363,,570.00,,,
,00:04:34,159,6.8,08:49,76,363,,572.20,,,
,00:04:35,161,6.9,08:42,76,363,,574.60,,,
,00:04:36,163,7.1,08:27,76,363,,576.60,,,
,00:04:37,164,7.2,08:20,76,363,,579.00,,,
,00:04:38,165,7.5,08:00,76,363,,581.70,,,
,00:04:39,166,7.6,07:54,76,363,,583.80,,,
,00:04:40,167,7.6,07:54,76,363,,585.90,,,
,00:04:41,168,7.6,07:54,76,363,,588.00,,,
,00:04:42,169,7.6,07:54,74,363,,590.10,,,
,00:04:43,170,7.5,08:00,74,363,,592.50,,,
,00:04:44,171,7.6,07:54,74,363,,594.30,,,
,00:04:45,171,7.6,07:54,74,363,,596.70,,,
,00:04:46,172,7.9,07:36,75,363,,598.70,,,
,00:04:47,172,8.2,07:19,74,362,,599.70,,,
,00:04:48,173,8.5,07:04,74,362,,602.10,,,
,00:04:49,173,8.7,06:54,75,362,,605.68,,,
,00:04:50,173,9.0,06:40,75,362,,609.20,,,
,00:04:51,173,9.0,06:40,76,361,,609.50,,,
,00:04:52,173,9.1,06:36,77,361,,610.80,,,
,00:04:53,173,9.1,06:36,78,361,,613.30,,,
,00:04:54,173,9.1,06:36,77,361,,616.30,,,
,00:04:55,173,9.0,06:40,77,360,,618.70,,,
,00:04:56,173,8.9,06:44,77,360,,618.70,,,
,00:04:57,174,8.7,06:54,76,360,,619.20,,,
,00:04:58,174,8.6,06:59,76,360,,620.20,,,
,00:04:59,174,8.5,07:04,76,359,,621.50,,,
,00:05:00,174,8.3,07:14,76,359,,622.70,,,
,00:05:01,174,8.2,07:19,76,359,,624.10,,,
,00:05:02,174,8.1,07:24,76,358,,626.20,,,
,00:05:03,174,8.0,07:30,76,358,,628.10,,,
,00:05:04,174,7.9,07:36,76,358,,630.30,,,
,00:05:05,174,7.9,07:36,76,358,,632.40,,,
,00:05:06,174,7.8,07:42,76,357,,634.50,,,
,00:05:07,174,7.7,07:48,76,357,,636.40,,,
,00:05:08,174,7.7,07:48,76,357,,637.90,,,
,00:05:09,174,7.6,07:54,76,357,,639.40,,,
,00:05:10,174,7.5,08:00,76,356,,640.70,,,
,00:05:11,174,7.4,08:06,76,356,,641.80,,,
,00:05:12,175,7.3,08:13,76,356,,642.30,,,
,00:05:13,175,6.8,08:49,76,356,,643.20,,,
,00:05:14,175,6.6,09:05,75,356,,644.40,,,
,00:05:15,175,6.4,09:23,74,356,,645.80,,,
,00:05:16,175,6.4,09:23,74,356,,647.20,,,
,00:05:17,175,6.3,09:31,74,356,,649.00,,,
,00:05:18,175,6.2,09:41,74,356,,650.30,,,
,00:05:19,175,6.2,09:41,74,356,,652.00,,,
,00:05:20,176,6.1,09:50,74,356,,654.00,,,
,00:05:21,176,6.1,09:50,74,356,,656.20,,,
,00:05:22,176,6.2,09:41,76,355,,658.20,,,
,00:05:23,176,6.2,09:41,76,355,,660.10,,,
,00:05:24,176,6.0,10:00,76,355,,661.20,,,
,00:05:25,176,5.8,10:21,76,355,,662.30,,,
,00:05:26,176,5.6,10:43,76,355,,663.30,,,
,00:05:27,176,5.3,11:19,76,355,,664.80,,,
,00:05:28,176,5.0,12:00,76,355,,665.70,,,
,00:05:29,177,4.8,12:30,76,355,,666.00,,,
,00:05:30,177,4.6,13:03,76,355,,666.30,,,
,00:05:31,177,4.4,13:38,76,355,,666.70,,,
,00:05:32,177,4.3,13:57,76,355,,667.10,,,
,00:05:33,177,4.2,14:17,76,355,,668.00,,,
,00:05:34,178,4.1,14:38,76,355,,669.00,,,
,00:05:35,178,4.1,14:38,76,355,,670.20,,,
,00:05:36,178,4.1,14:38,76,355,,671.00,,,
,00:05:37,178,4.1,14:38,77,355,,672.20,,,
,00:05:38,178,4.1,14:38,78,355,,673.60,,,
,00:05:39,178,4.1,14:38,78,355,,674.80,,,
,00:05:40,178,4.1,14:38,77,355,,676.10,,,
,00:05:41,178,4.2,14:17,77,355,,677.40,,,
,00:05:42,178,4.4,13:38,78,355,,679.00,,,
,00:05:43,179,4.5,13:20,78,355,,680.60,,,
,00:05:44,179,4.9,12:15,77,355,,682.20,,,
,00:05:45,179,5.3,11:19,76,355,,684.20,,,
,00:05:46,179,5.6,10:43,76,355,,686.10,,,
,00:05:47,179,5.7,10:32,76,355,,687.80,,,
,00:05:48,179,5.7,10:32,74,355,,689.70,,,
,00:05:49,179,5.7,10:32,74,356,,691.40,,,
,00:05:50,179,5.5,10:55,75,356,,692.80,,,
,00:05:51,179,5.4,11:07,75,356,,694.20,,,
,00:05:52,180,5.4,11:07,76,356,,695.40,,,
,00:05:53,180,5.3,11:19,77,356,,696.80,,,
,00:05:54,180,5.2,11:32,78,356,,697.70,,,
,00:05:55,180,5.2,11:32,78,356,,698.50,,,
,00:05:56,180,5.2,11:32,78,356,,699.80,,,
,00:05:57,181,5.1,11:46,78,356,,701.10,,,
,00:05:58,181,5.1,11:46,79,356,,702.30,,,
,00:05:59,181,5.1,11:46,80,356,,703.60,,,
,00:06:00,181,5.1,11:46,79,356,,705.10,,,
,00:06:01,181,5.1,11:46,78,356,,706.50,,,
,00:06:02,181,5.1,11:46,77,356,,707.80,,,
,00:06:03,181,5.1,11:46,76,356,,709.10,,,
,00:06:04,181,5.1,11:46,76,356,,710.80,,,
,00:06:05,181,5.1,11:46,76,357,,712.20,,,
,00:06:06,182,5.1,11:46,76,357,,713.40,,,
,00:06:07,182,5.1,11:46,76,357,,714.60,,,
,00:06:08,182,5.1,11:46,77,357,,716.60,,,
,00:06:09,182,5.2,11:32,78,357,,718.30,,,
,00:06:10,182,5.3,11:19,78,357,,720.00,,,
,00:06:11,182,5.4,11:07,78,357,,722.10,,,
,00:06:12,182,5.5,10:55,78,357,,724.60,,,
,00:06:13,182,5.6,10:43,78,357,,727.10,,,
,00:06:14,182,5.9,10:10,77,357,,729.70,,,
,00:06:15,182,6.1,09:50,77,358,,732.40,,,
,00:06:16,182,6.2,09:41,77,358,,734.80,,,
,00:06:17,183,6.5,09:14,77,358,,736.90,,,
,00:06:18,182,6.6,09:05,78,358,,739.20,,,
,00:06:19,182,6.7,08:57,78,358,,741.50,,,
,00:06:20,182,6.8,08:49,78,358,,743.40,,,
,00:06:21,182,7.0,08:34,77,358,,745.50,,,
,00:06:22,182,7.1,08:27,77,358,,747.80,,,
,00:06:23,182,7.2,08:20,77,359,,749.80,,,
,00:06:24,182,7.3,08:13,77,359,,751.80,,,
,00:06:25,182,7.4,08:06,77,359,,754.10,,,
,00:06:26,182,7.4,08:06,77,359,,756.60,,,
,00:06:27,183,7.5,08:00,77,359,,758.70,,,
,00:06:28,182,7.5,08:00,77,359,,761.10,,,
,00:06:29,182,7.5,08:00,77,359,,763.50,,,
,00:06:30,182,7.6,07:54,77,360,,765.60,,,
,00:06:31,182,7.6,07:54,77,360,,767.40,,,
,00:06:32,182,7.6,07:54,77,360,,769.60,,,
,00:06:33,183,7.6,07:54,77,360,,771.90,,,
,00:06:34,183,7.5,08:00,77,360,,773.80,,,
,00:06:35,183,7.5,08:00,78,360,,775.10,,,
,00:06:36,183,7.4,08:06,78,360,,776.70,,,
,00:06:37,183,7.3,08:13,78,360,,778.00,,,
,00:06:38,183,7.2,08:20,78,361,,779.10,,,
,00:06:39,183,7.1,08:27,78,361,,780.40,,,
,00:06:40,183,7.0,08:34,78,361,,781.90,,,
,00:06:41,183,6.9,08:42,78,361,,783.30,,,
,00:06:42,182,6.9,08:42,78,361,,784.90,,,
,00:06:43,182,6.9,08:42,78,361,,787.00,,,
,00:06:44,182,6.9,08:42,78,361,,789.00,,,
,00:06:45,182,6.9,08:42,78,361,,790.70,,,
,00:06:46,182,6.8,08:49,78,362,,792.60,,,
,00:06:47,182,6.7,08:57,78,362,,794.40,,,
,00:06:48,182,6.6,09:05,78,362,,796.10,,,
,00:06:49,182,6.5,09:14,79,362,,797.70,,,
,00:06:50,182,6.4,09:23,80,362,,799.10,,,
,00:06:51,182,6.4,09:23,80,362,,800.70,,,
,00:06:52,182,6.4,09:23,80,362,,802.20,,,
,00:06:53,182,6.5,09:14,82,363,,804.30,,,
,00:06:54,182,6.6,09:05,82,363,,806.90,,,
,00:06:55,182,6.7,08:57,81,363,,809.80,,,
,00:06:56,182,6.9,08:42,81,363,,812.80,,,
,00:06:57,181,7.1,08:27,81,363,,815.90,,,
,00:06:58,181,7.4,08:06,81,363,,819.30,,,
,00:06:59,181,7.8,07:42,80,363,,822.70,,,
,00:07:00,181,8.1,07:24,80,364,,826.28,,,
,00:07:01,181,9.0,06:40,80,364,,829.87,,,
,00:07:02,181,9.6,06:15,79,364,,833.20,,,
,00:07:03,181,10.2,05:53,82,364,,836.60,,,
,00:07:04,180,10.6,05:40,83,364,,839.90,,,
,00:07:05,180,10.7,05:36,83,365,,843.30,,,
,00:07:06,180,10.9,05:30,83,365,,846.80,,,
,00:07:07,180,11.0,05:27,82,365,,849.90,,,
,00:07:08,180,11.1,05:24,81,365,,853.20,,,
,00:07:09,180,11.1,05:24,81,365,,856.60,,,
,00:07:10,180,11.1,05:24,81,365,,859.50,,,
,00:07:11,180,11.1,05:24,81,365,,862.50,,,
,00:07:12,180,10.9,05:30,81,365,,865.40,,,
,00:07:13,180,10.8,05:33,81,366,,868.10,,,
,00:07:14,180,10.6,05:40,81,366,,870.60,,,
,00:07:15,180,10.5,05:43,81,366,,872.70,,,
,00:07:16,179,10.0,06:00,81,366,,875.30,,,
,00:07:17,179,9.7,06:11,81,366,,877.40,,,
,00:07:18,179,9.5,06:19,81,366,,879.50,,,
,00:07:19,179,9.4,06:23,81,366,,881.70,,,
,00:07:20,179,9.3,06:27,81,366,,883.90,,,
,00:07:21,179,9.3,06:27,81,366,,886.30,,,
,00:07:22,179,9.3,06:27,81,367,,888.90,,,
,00:07:23,178,9.3,06:27,81,367,,891.60,,,
,00:07:24,178,9.4,06:23,81,367,,894.50,,,
,00:07:25,178,9.5,06:19,81,367,,897.00,,,
,00:07:26,178,9.5,06:19,81,367,,899.80,,,
,00:07:27,178,9.4,06:23,81,367,,902.30,,,
,00:07:28,178,9.4,06:23,81,367,,904.80,,,
,00:07:29,178,9.4,06:23,81,367,,907.50,,,
,00:07:30,177,9.4,06:23,81,367,,910.20,,,
,00:07:31,177,9.4,06:23,81,367,,912.80,,,
,00:07:32,177,9.4,06:23,83,368,,915.40,,,
,00:07:33,176,9.4,06:23,82,368,,918.10,,,
,00:07:34,176,9.4,06:23,83,368,,920.50,,,
,00:07:35,176,9.4,06:23,81,368,,923.20,,,
,00:07:36,176,9.4,06:23,81,368,,925.90,,,
,00:07:37,176,9.4,06:23,81,368,,928.20,,,
,00:07:38,176,9.3,06:27,81,369,,930.70,,,
,00:07:39,175,9.3,06:27,82,369,,933.10,,,
