Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,RUNNING,10-04-2023,16:45:55,00:45:20,7.48,168,9.9,13.6,06:04,04:25,485,17,83,,49,122,124,125,,,,168.0,57.0,202,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:01:18,147,8.2,07:19,78,0,,171.74,,,
,00:01:19,147,8.0,07:30,79,0,,175.52,,,
,00:01:20,147,7.7,07:48,79,0,,177.90,,,
,00:01:21,148,7.5,08:00,78,0,,180.20,,,
,00:01:22,148,7.4,08:06,77,0,,182.20,,,
,00:01:23,148,7.3,08:13,77,0,,184.20,,,
,00:01:24,149,7.3,08:13,78,0,,186.20,,,
,00:01:25,149,7.3,08:13,77,0,,188.20,,,
,00:01:26,149,7.3,08:13,78,0,,190.10,,,
,00:01:27,149,7.4,08:06,77,0,,192.20,,,
,00:01:28,149,7.4,08:06,77,0,,194.30,,,
,00:01:29,149,7.5,08:00,77,0,,196.40,,,
,00:01:30,149,7.4,08:06,77,0,,198.60,,,
,00:01:31,148,7.4,08:06,77,0,,200.80,,,
,00:01:32,148,7.4,08:06,77,0,,202.90,,,
,00:01:33,148,7.3,08:13,77,0,,205.10,,,
,00:01:34,148,7.2,08:20,77,0,,207.30,,,
,00:01:35,148,7.3,08:13,77,0,,209.50,,,
,00:01:36,148,7.3,08:13,77,0,,211.50,,,
,00:01:37,148,7.2,08:20,77,0,,213.80,,,
,00:01:38,149,7.2,08:20,77,0,,215.90,,,
,00:01:39,149,7.2,08:20,77,0,,218.00,,,
,00:01:40,149,7.2,08:20,77,0,,220.10,,,
,00:01:41,149,7.2,08:20,77,0,,222.40,,,
,00:01:42,149,7.4,08:06,77,0,,224.70,,,
,00:01:43,149,7.6,07:54,77,0,,226.90,,,
,00:01:44,149,7.8,07:42,77,0,,229.20,,,
,00:01:45,148,7.6,07:54,77,0,,231.80,,,
,00:01:46,148,7.5,08:00,77,0,,233.90,,,
,00:01:47,148,7.2,08:20,77,0,,236.10,,,
,00:01:48,148,6.6,09:05,77,0,,238.30,,,
,00:01:49,148,6.1,09:50,76,0,,240.10,,,
,00:01:50,148,5.9,10:10,76,0,,241.70,,,
,00:01:51,148,5.6,10:43,76,0,,243.10,,,
,00:01:52,148,5.6,10:43,75,0,,244.70,,,
,00:01:53,148,5.6,10:43,76,0,,245.90,,,
,00:01:54,148,5.7,10:32,75,0,,247.00,,,
,00:01:55,149,5.7,10:32,76,0,,248.30,,,
,00:01:56,149,5.7,10:32,76,0,,249.90,,,
,00:01:57,150,5.8,10:21,76,0,,251.60,,,
,00:01:58,150,5.9,10:10,76,0,,253.60,,,
,00:01:59,150,6.0,10:00,76,0,,255.50,,,
,00:02:00,151,6.0,10:00,76,0,,257.90,,,
,00:02:01,151,6.1,09:50,76,363,,260.00,,,
,00:02:02,152,6.2,09:41,75,363,,262.20,,,
,00:02:03,152,6.2,09:41,75,363,,264.50,,,
,00:02:04,152,6.3,09:31,75,363,,266.60,,,
,00:02:05,152,6.3,09:31,75,363,,268.60,,,
,00:02:06,152,6.4,09:23,76,363,,270.70,,,
,00:02:07,151,6.4,09:23,76,363,,272.70,,,
,00:02:08,151,6.5,09:14,76,363,,274.90,,,
,00:02:09,150,6.6,09:05,76,363,,276.90,,,
,00:02:10,150,6.6,09:05,76,363,,279.20,,,
,00:02:11,150,6.7,08:57,75,363,,281.70,,,
,00:02:12,149,6.8,08:49,75,363,,283.90,,,
,00:02:13,149,6.9,08:42,76,363,,286.30,,,
,00:02:14,149,7.0,08:34,76,363,,288.40,,,
,00:02:15,148,7.1,08:27,76,363,,290.50,,,
,00:02:16,148,7.2,08:20,75,364,,292.70,,,
,00:02:17,147,7.3,08:13,75,364,,295.00,,,
,00:02:18,147,7.4,08:06,76,364,,297.10,,,
,00:02:19,146,7.4,08:06,76,364,,299.40,,,
,00:02:20,146,7.5,08:00,76,364,,301.40,,,
,00:02:21,147,7.6,07:54,76,364,,303.50,,,
,00:02:22,146,7.6,07:54,76,365,,305.80,,,
,00:02:23,146,7.7,07:48,76,365,,308.30,,,
,00:02:24,146,7.7,07:48,76,365,,310.90,,,
,00:02:25,147,7.8,07:42,76,365,,313.20,,,
,00:02:26,147,7.9,07:36,76,365,,315.90,,,
,00:02:27,147,7.9,07:36,76,365,,318.60,,,
,00:02:28,147,8.0,07:30,76,365,,321.20,,,
,00:02:29,147,8.1,07:24,76,365,,323.90,,,
,00:02:30,148,8.1,07:24,76,365,,326.50,,,
,00:02:31,148,8.3,07:14,76,366,,329.30,,,
,00:02:32,148,8.3,07:14,77,366,,331.80,,,
,00:02:33,149,8.4,07:09,77,366,,334.20,,,
,00:02:34,149,8.4,07:09,77,366,,336.90,,,
,00:02:35,148,8.5,07:04,77,366,,339.10,,,
,00:02:36,148,8.5,07:04,77,366,,341.40,,,
,00:02:37,148,8.6,06:59,77,366,,343.80,,,
,00:02:38,148,8.6,06:59,77,366,,346.30,,,
,00:02:39,148,8.7,06:54,77,366,,348.80,,,
,00:02:40,148,8.7,06:54,77,366,,351.20,,,
,00:02:41,148,8.7,06:54,78,366,,353.80,,,
,00:02:42,148,8.7,06:54,78,367,,356.30,,,
,00:02:43,149,8.7,06:54,78,367,,358.90,,,
,00:02:44,149,8.7,06:54,78,367,,361.40,,,
,00:02:45,150,8.7,06:54,78,367,,363.80,,,
,00:02:46,151,8.7,06:54,77,367,,366.30,,,
,00:02:47,152,8.7,06:54,78,367,,368.60,,,
,00:02:48,153,8.7,06:54,78,367,,370.90,,,
,00:02:49,153,8.7,06:54,80,367,,373.20,,,
,00:02:50,153,8.7,06:54,80,367,,375.60,,,
,00:02:51,153,8.6,06:59,80,368,,377.80,,,
,00:02:52,153,8.5,07:04,78,368,,379.90,,,
,00:02:53,153,8.5,07:04,77,368,,382.00,,,
,00:02:54,152,8.4,07:09,77,368,,384.30,,,
,00:02:55,152,8.3,07:14,77,368,,386.50,,,
,00:02:56,151,8.3,07:14,77,368,,388.50,,,
,00:02:57,151,8.3,07:14,77,368,,390.70,,,
,00:02:58,151,8.3,07:14,78,368,,393.00,,,
,00:02:59,150,8.4,07:09,78,369,,395.30,,,
,00:03:00,151,8.5,07:04,78,369,,397.80,,,
,00:03:01,151,8.5,07:04,78,369,,400.40,,,
,00:03:02,151,8.5,07:04,78,369,,403.10,,,
,00:03:03,152,8.6,06:59,78,369,,405.40,,,
,00:03:04,152,8.6,06:59,77,369,,407.80,,,
,00:03:05,152,8.6,06:59,77,369,,410.60,,,
,00:03:06,152,8.5,07:04,77,369,,413.00,,,
,00:03:07,152,8.5,07:04,77,369,,415.30,,,
,00:03:08,152,8.4,07:09,78,369,,417.50,,,
,00:03:09,152,8.3,07:14,78,369,,419.70,,,
,00:03:10,153,8.3,07:14,79,369,,421.50,,,
,00:03:11,153,8.2,07:19,80,369,,423.50,,,
,00:03:12,154,8.2,07:19,79,370,,425.80,,,
,00:03:13,154,8.2,07:19,79,370,,427.90,,,
,00:03:14,154,8.1,07:24,79,370,,429.70,,,
,00:03:15,154,8.1,07:24,79,370,,431.90,,,
,00:03:16,154,8.1,07:24,79,370,,434.00,,,
,00:03:17,154,8.1,07:24,79,370,,436.30,,,
,00:03:18,154,8.2,07:19,78,370,,438.60,,,
,00:03:19,154,8.3,07:14,78,370,,441.10,,,
,00:03:20,154,8.3,07:14,78,370,,443.60,,,
,00:03:21,154,8.4,07:09,78,370,,446.20,,,
,00:03:22,154,8.4,07:09,78,370,,448.70,,,
,00:03:23,154,8.4,07:09,78,370,,451.20,,,
,00:03:24,155,8.4,07:09,78,370,,453.50,,,
,00:03:25,155,8.4,07:09,78,370,,455.90,,,
,00:03:26,155,8.4,07:09,78,370,,458.20,,,
,00:03:27,155,8.4,07:09,78,370,,460.60,,,
,00:03:28,155,8.4,07:09,78,371,,462.90,,,
,00:03:29,155,8.4,07:09,78,371,,465.20,,,
,00:03:30,155,8.4,07:09,78,371,,467.30,,,
,00:03:31,155,8.4,07:09,78,371,,469.60,,,
,00:03:32,155,8.3,07:14,78,371,,471.90,,,
,00:03:33,154,8.3,07:14,78,371,,474.10,,,
,00:03:34,154,8.3,07:14,78,371,,476.40,,,
,00:03:35,154,8.3,07:14,78,371,,478.50,,,
,00:03:36,154,8.2,07:19,78,371,,480.40,,,
,00:03:37,154,8.2,07:19,78,371,,482.50,,,
,00:03:38,154,8.2,07:19,78,372,,484.70,,,
,00:03:39,155,8.2,07:19,78,372,,487.00,,,
,00:03:40,155,8.2,07:19,78,372,,489.20,,,
,00:03:41,155,8.2,07:19,78,372,,491.40,,,
,00:03:42,155,8.2,07:19,77,372,,493.80,,,
,00:03:43,155,8.2,07:19,77,372,,496.20,,,
,00:03:44,155,8.2,07:19,77,372,,498.40,,,
,00:03:45,155,8.2,07:19,77,372,,500.80,,,
,00:03:46,155,8.2,07:19,78,372,,503.20,,,
,00:03:47,154,8.2,07:19,78,372,,505.50,,,
,00:03:48,154,8.2,07:19,77,372,,507.60,,,
,00:03:49,153,8.1,07:24,77,372,,509.40,,,
,00:03:50,154,7.8,07:42,77,372,,511.10,,,
,00:03:51,154,7.4,08:06,77,373,,512.60,,,
,00:03:52,154,7.1,08:27,77,373,,513.70,,,
,00:03:53,154,6.9,08:42,77,373,,514.70,,,
,00:03:54,154,6.3,09:31,77,373,,515.70,,,
,00:03:55,154,6.0,10:00,77,373,,516.60,,,
,00:03:56,154,6.0,10:00,77,373,,517.60,,,
,00:03:57,154,6.1,09:50,77,373,,518.80,,,
,00:03:58,155,6.1,09:50,77,373,,520.50,,,
,00:03:59,155,6.2,09:41,77,373,,522.30,,,
,00:04:00,155,6.3,09:31,77,373,,524.20,,,
,00:04:01,156,6.4,09:23,77,373,,526.30,,,
,00:04:02,156,6.5,09:14,77,373,,528.60,,,
,00:04:03,156,6.6,09:05,77,373,,530.90,,,
,00:04:04,156,6.8,08:49,77,372,,533.40,,,
,00:04:05,157,6.9,08:42,77,372,,535.60,,,
,00:04:06,157,7.1,08:27,76,372,,538.00,,,
,00:04:07,157,7.2,08:20,75,372,,540.20,,,
,00:04:08,157,7.2,08:20,75,372,,542.30,,,
,00:04:09,157,7.1,08:27,75,372,,544.40,,,
,00:04:10,157,7.0,08:34,75,372,,546.30,,,
,00:04:11,157,6.9,08:42,75,372,,548.10,,,
,00:04:12,157,6.9,08:42,75,372,,549.80,,,
,00:04:13,157,6.8,08:49,75,372,,551.30,,,
,00:04:14,158,6.8,08:49,75,372,,552.90,,,
,00:04:15,158,6.8,08:49,75,372,,554.60,,,
,00:04:16,159,6.8,08:49,75,372,,556.30,,,
,00:04:17,159,6.9,08:42,76,372,,558.20,,,
,00:04:18,160,6.9,08:42,76,372,,560.40,,,
,00:04:19,161,6.9,08:42,76,372,,562.50,,,
,00:04:20,161,7.0,08:34,76,372,,564.70,,,
,00:04:21,161,7.0,08:34,75,373,,566.70,,,
,00:04:22,161,7.1,08:27,75,373,,569.10,,,
,00:04:23,161,7.1,08:27,75,373,,571.40,,,
,00:04:24,161,7.2,08:20,75,373,,573.60,,,
,00:04:25,161,7.4,08:06,75,373,,575.90,,,
,00:04:26,161,7.6,07:54,75,373,,578.30,,,
,00:04:27,161,7.8,07:42,75,373,,580.30,,,
,00:04:28,160,7.9,07:36,75,373,,582.70,,,
,00:04:29,160,7.9,07:36,76,373,,585.00,,,
,00:04:30,160,7.8,07:42,76,374,,587.40,,,
,00:04:31,159,7.7,07:48,76,374,,589.50,,,
,00:04:32,159,7.7,07:48,76,374,,591.40,,,
,00:04:33,159,7.7,07:48,76,374,,593.60,,,
,00:04:34,159,7.6,07:54,76,374,,595.70,,,
,00:04:35,159,7.7,07:48,75,374,,597.70,,,
,00:04:36,159,7.7,07:48,75,374,,599.80,,,
,00:04:37,159,7.7,07:48,76,374,,601.90,,,
,00:04:38,159,7.7,07:48,76,374,,604.20,,,
,00:04:39,159,7.7,07:48,75,374,,606.20,,,
,00:04:40,159,7.7,07:48,75,374,,608.30,,,
,00:04:41,159,7.7,07:48,75,374,,610.70,,,
,00:04:42,159,7.7,07:48,75,374,,612.80,,,
,00:04:43,159,7.7,07:48,75,374,,614.90,,,
,00:04:44,159,7.7,07:48,75,374,,616.80,,,
,00:04:45,159,7.6,07:54,75,375,,618.80,,,
,00:04:46,159,7.6,07:54,75,375,,620.80,,,
,00:04:47,158,7.6,07:54,75,375,,622.70,,,
,00:04:48,158,7.5,08:00,75,375,,624.70,,,
,00:04:49,158,7.5,08:00,75,375,,626.80,,,
,00:04:50,158,7.5,08:00,75,375,,628.70,,,
,00:04:51,158,7.5,08:00,76,375,,630.60,,,
,00:04:52,158,7.5,08:00,76,375,,632.70,,,
,00:04:53,158,7.5,08:00,76,376,,635.00,,,
,00:04:54,158,7.6,07:54,77,376,,637.20,,,
,00:04:55,158,7.7,07:48,77,376,,639.30,,,
,00:04:56,158,7.7,07:48,77,376,,641.80,,,
,00:04:57,157,7.7,07:48,77,376,,644.20,,,
,00:04:58,157,7.7,07:48,77,376,,646.30,,,
,00:04:59,156,7.6,07:54,77,376,,648.40,,,
,00:05:00,155,7.5,08:00,77,377,,650.60,,,
,00:05:01,154,7.4,08:06,77,377,,652.60,,,
,00:05:02,152,7.3,08:13,77,377,,654.40,,,
,00:05:03,151,7.2,08:20,79,377,,656.10,,,
,00:05:04,151,7.1,08:27,80,377,,657.70,,,
,00:05:05,150,7.0,08:34,79,377,,659.20,,,
,00:05:06,150,6.8,08:49,78,378,,660.30,,,
,00:05:07,150,6.6,09:05,77,378,,661.60,,,
,00:05:08,149,6.3,09:31,77,378,,662.80,,,
,00:05:09,149,5.8,10:21,77,378,,663.70,,,
,00:05:10,149,5.4,11:07,78,378,,664.50,,,
,00:05:11,149,5.2,11:32,77,378,,665.40,,,
,00:05:12,149,5.2,11:32,77,379,,666.60,,,
,00:05:13,149,5.2,11:32,79,379,,667.90,,,
,00:05:14,149,5.2,11:32,80,379,,669.30,,,
,00:05:15,149,5.3,11:19,80,379,,670.70,,,
,00:05:16,149,5.3,11:19,82,379,,671.90,,,
,00:05:17,150,5.2,11:32,83,379,,673.40,,,
,00:05:18,150,5.2,11:32,81,380,,674.90,,,
,00:05:19,150,5.2,11:32,80,380,,676.50,,,
,00:05:20,150,5.3,11:19,78,380,,678.30,,,
,00:05:21,150,5.4,11:07,77,380,,680.00,,,
,00:05:22,150,5.5,10:55,78,380,,681.80,,,
,00:05:23,150,5.5,10:55,78,381,,683.50,,,
,00:05:24,150,5.5,10:55,78,381,,685.30,,,
,00:05:25,150,5.5,10:55,78,381,,686.90,,,
,00:05:26,151,5.5,10:55,77,381,,688.40,,,
,00:05:27,151,5.4,11:07,77,381,,689.80,,,
,00:05:28,151,5.3,11:19,78,382,,691.20,,,
,00:05:29,152,5.3,11:19,78,382,,692.00,,,
,00:05:30,152,5.2,11:32,78,382,,692.90,,,
,00:05:31,152,5.2,11:32,78,382,,693.80,,,
,00:05:32,152,5.1,11:46,78,382,,694.50,,,
,00:05:33,152,5.0,12:00,78,383,,695.30,,,
,00:05:34,153,5.0,12:00,78,383,,696.30,,,
,00:05:35,153,4.9,12:15,77,383,,697.50,,,
,00:05:36,154,4.9,12:15,78,383,,698.80,,,
,00:05:37,154,4.9,12:15,78,384,,700.30,,,
,00:05:38,155,5.0,12:00,78,384,,701.80,,,
,00:05:39,156,5.0,12:00,79,384,,703.20,,,
,00:05:40,156,5.0,12:00,78,384,,704.70,,,
,00:05:41,156,5.0,12:00,76,385,,706.20,,,
,00:05:42,157,5.1,11:46,75,385,,707.90,,,
,00:05:43,157,5.0,12:00,75,385,,709.50,,,
,00:05:44,157,5.0,12:00,75,385,,710.90,,,
,00:05:45,156,4.9,12:15,75,385,,712.20,,,
,00:05:46,155,4.9,12:15,76,386,,713.40,,,
,00:05:47,155,4.9,12:15,78,386,,714.80,,,
,00:05:48,155,4.9,12:15,78,386,,716.30,,,
,00:05:49,155,4.9,12:15,77,386,,717.50,,,
,00:05:50,156,4.9,12:15,78,386,,718.60,,,
,00:05:51,156,4.9,12:15,78,387,,719.80,,,
,00:05:52,157,4.9,12:15,78,387,,721.20,,,
,00:05:53,157,4.9,12:15,78,387,,722.60,,,
,00:05:54,156,4.9,12:15,78,387,,724.00,,,
,00:05:55,155,4.9,12:15,78,388,,725.30,,,
,00:05:56,155,4.9,12:15,78,388,,726.60,,,
,00:05:57,155,4.9,12:15,78,388,,727.80,,,
,00:05:58,155,4.9,12:15,78,388,,729.30,,,
,00:05:59,155,4.8,12:30,78,389,,730.80,,,
,00:06:00,155,4.7,12:46,78,389,,731.80,,,
,00:06:01,155,4.6,13:03,78,389,,732.70,,,
,00:06:02,155,4.5,13:20,78,389,,733.60,,,
,00:06:03,154,4.4,13:38,77,390,,734.70,,,
,00:06:04,154,4.4,13:38,77,390,,735.60,,,
,00:06:05,153,4.4,13:38,77,390,,736.40,,,
,00:06:06,153,4.4,13:38,77,390,,737.30,,,
,00:06:07,153,4.5,13:20,77,390,,738.50,,,
,00:06:08,152,4.6,13:03,77,391,,740.10,,,
,00:06:09,152,4.7,12:46,78,391,,741.90,,,
,00:06:10,152,4.9,12:15,77,391,,743.90,,,
,00:06:11,153,5.0,12:00,77,391,,746.20,,,
,00:06:12,153,5.2,11:32,77,391,,748.60,,,
,00:06:13,153,5.4,11:07,77,392,,751.10,,,
,00:06:14,153,5.6,10:43,77,392,,753.70,,,
,00:06:15,152,5.7,10:32,77,392,,756.10,,,
,00:06:16,152,5.8,10:21,78,392,,758.10,,,
,00:06:17,152,6.2,09:41,78,392,,760.00,,,
,00:06:18,152,6.4,09:23,78,393,,762.20,,,
,00:06:19,152,6.5,09:14,78,393,,764.20,,,
,00:06:20,152,6.7,08:57,78,393,,766.20,,,
,00:06:21,152,6.8,08:49,77,393,,768.20,,,
,00:06:22,152,6.8,08:49,77,394,,770.20,,,
,00:06:23,152,6.8,08:49,77,394,,772.00,,,
,00:06:24,152,6.8,08:49,77,394,,774.00,,,
,00:06:25,153,6.8,08:49,78,394,,775.80,,,
,00:06:26,153,6.8,08:49,78,394,,777.80,,,
,00:06:27,153,6.7,08:57,78,395,,779.40,,,
,00:06:28,153,6.7,08:57,78,395,,781.00,,,
,00:06:29,154,6.7,08:57,78,395,,782.70,,,
,00:06:30,154,6.7,08:57,78,395,,784.40,,,
,00:06:31,154,6.7,08:57,78,395,,786.10,,,
,00:06:32,154,6.7,08:57,78,395,,787.90,,,
,00:06:33,154,6.7,08:57,78,396,,789.70,,,
,00:06:34,154,6.7,08:57,78,396,,791.60,,,
,00:06:35,154,6.7,08:57,78,396,,793.60,,,
,00:06:36,154,6.7,08:57,78,396,,795.60,,,
,00:06:37,154,6.8,08:49,78,396,,797.70,,,
,00:06:38,154,6.8,08:49,78,397,,799.80,,,
,00:06:39,155,6.9,08:42,79,397,,801.90,,,
,00:06:40,155,7.0,08:34,80,397,,804.10,,,
,00:06:41,155,7.0,08:34,79,397,,806.00,,,
,00:06:42,155,7.1,08:27,79,397,,808.20,,,
,00:06:43,155,7.0,08:34,79,397,,810.30,,,
,00:06:44,155,7.0,08:34,79,397,,812.20,,,
,00:06:45,155,6.9,08:42,79,398,,814.00,,,
,00:06:46,155,6.8,08:49,79,398,,815.70,,,
,00:06:47,156,6.8,08:49,79,398,,817.30,,,
,00:06:48,156,6.7,08:57,79,398,,818.90,,,
,00:06:49,156,6.8,08:49,79,398,,820.70,,,
,00:06:50,157,6.8,08:49,79,399,,822.70,,,
,00:06:51,157,6.9,08:42,79,399,,824.60,,,
,00:06:52,158,7.1,08:27,80,399,,827.00,,,
,00:06:53,158,7.2,08:20,79,399,,829.60,,,
,00:06:54,159,7.4,08:06,79,399,,832.80,,,
,00:06:55,160,7.6,07:54,79,399,,836.20,,,
,00:06:56,161,8.0,07:30,79,400,,839.70,,,
,00:06:57,161,8.3,07:14,80,400,,843.30,,,
,00:06:58,161,8.5,07:04,80,400,,846.80,,,
,00:06:59,161,9.0,06:40,80,400,,850.40,,,
,00:07:00,160,9.3,06:27,80,400,,854.00,,,
,00:07:01,159,9.6,06:15,80,401,,857.50,,,
,00:07:02,158,9.8,06:07,80,401,,860.70,,,
,00:07:03,158,9.9,06:04,80,401,,863.70,,,
,00:07:04,157,10.0,06:00,79,401,,866.60,,,
,00:07:05,157,10.1,05:56,79,401,,869.70,,,
,00:07:06,158,10.2,05:53,80,401,,872.70,,,
,00:07:07,158,10.2,05:53,79,402,,875.60,,,
,00:07:08,158,10.2,05:53,79,402,,878.70,,,
,00:07:09,159,10.2,05:53,79,402,,881.40,,,
,00:07:10,159,10.2,05:53,79,402,,884.10,,,
,00:07:11,160,10.1,05:56,79,402,,886.70,,,
,00:07:12,160,10.1,05:56,79,402,,889.20,,,
,00:07:13,161,10.0,06:00,80,403,,891.70,,,
,00:07:14,162,10.0,06:00,80,403,,893.90,,,
,00:07:15,162,9.9,06:04,80,403,,896.10,,,
,00:07:16,162,9.8,06:07,80,403,,898.30,,,
,00:07:17,162,9.7,06:11,79,403,,900.60,,,
,00:07:18,161,9.7,06:11,79,403,,903.00,,,
,00:07:19,161,9.6,06:15,79,404,,905.60,,,
,00:07:20,160,9.5,06:19,79,404,,908.10,,,
,00:07:21,160,9.5,06:19,79,404,,910.50,,,
,00:07:22,159,9.4,06:23,79,404,,913.00,,,
,00:07:23,158,9.4,06:23,80,404,,915.50,,,
,00:07:24,158,9.4,06:23,80,404,,918.20,,,
,00:07:25,159,9.4,06:23,80,404,,920.80,,,
,00:07:26,159,9.4,06:23,80,404,,923.30,,,
,00:07:27,159,9.5,06:19,80,404,,926.10,,,
,00:07:28,159,9.5,06:19,80,405,,928.70,,,
,00:07:29,159,9.5,06:19,80,405,,931.40,,,
,00:07:30,159,9.4,06:23,80,405,,934.00,,,
,00:07:31,159,9.4,06:23,80,405,,936.50,,,
,00:07:32,159,9.3,06:27,80,405,,939.10,,,
,00:07:33,159,9.2,06:31,79,405,,941.60,,,
,00:07:34,159,9.2,06:31,79,405,,944.20,,,
,00:07:35,160,9.3,06:27,79,406,,946.70,,,
,00:07:36,160,9.3,06:27,79,406,,949.10,,,
,00:07:37,161,9.4,06:23,79,406,,951.80,,,
,00:07:38,161,9.5,06:19,79,406,,954.50,,,
,00:07:39,160,9.5,06:19,79,406,,957.30,,,
