Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,CYCLING,28-03-2019,09:44:06,02:54:34,59.52,149,20.5,65.1,02:56,00:55,1477,34,,,,306,1089,889,,,,170.0,55.0,200,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:00:35,92,29.9,02:00,,0,,227.10,,,
,00:00:36,93,29.9,02:00,,0,,235.70,,,
,00:00:37,93,30.0,02:00,,0,,244.30,,,
,00:00:38,93,30.1,02:00,,0,,252.80,,,
,00:00:39,93,30.1,02:00,,0,,261.40,,,
,00:00:40,94,30.2,01:59,,0,,269.80,,,
,00:00:41,94,30.3,01:59,,0,,278.40,,,
,00:00:42,94,30.3,01:59,,0,,287.00,,,
,00:00:43,94,30.2,01:59,,0,,295.50,,,
,00:00:44,94,30.2,01:59,,0,,304.00,,,
,00:00:45,94,30.1,02:00,,0,,312.40,,,
,00:00:46,94,30.1,02:00,,0,,320.90,,,
,00:00:47,94,30.1,02:00,,0,,329.30,,,
,00:00:48,95,30.2,01:59,,0,,338.00,,,
,00:00:49,95,30.4,01:58,,0,,346.50,,,
,00:00:50,95,30.5,01:58,,0,,354.70,,,
,00:00:51,96,30.6,01:58,,0,,363.40,,,
,00:00:52,96,30.7,01:57,,0,,372.10,,,
,00:00:53,96,30.9,01:57,,0,,380.80,,,
,00:00:54,97,30.9,01:57,,0,,389.60,,,
,00:00:55,97,30.9,01:57,,0,,398.30,,,
,00:00:56,99,31.0,01:56,,0,,407.10,,,
,00:00:57,100,31.1,01:56,,0,,415.90,,,
,00:00:58,101,31.3,01:55,,0,,424.80,,,
,00:00:59,101,31.5,01:54,,0,,433.80,,,
,00:01:00,102,31.6,01:54,,0,,442.60,,,
,00:01:01,102,31.6,01:54,,0,,451.60,,,
,00:01:02,104,31.5,01:54,,0,,460.40,,,
,00:01:03,105,31.4,01:55,,0,,469.00,,,
,00:01:04,107,31.2,01:55,,0,,477.90,,,
,00:01:05,108,31.0,01:56,,0,,486.40,,,
,00:01:06,109,30.9,01:57,,0,,495.10,,,
,00:01:07,110,30.9,01:57,,0,,503.70,,,
,00:01:08,110,30.9,01:57,,0,,512.10,,,
,00:01:09,111,30.8,01:57,,0,,520.30,,,
,00:01:10,111,30.7,01:57,,0,,528.80,,,
,00:01:11,111,30.7,01:57,,0,,537.30,,,
,00:01:12,111,30.8,01:57,,0,,545.60,,,
,00:01:13,111,31.0,01:56,,-1,,554.40,,,
,00:01:14,112,30.9,01:57,,-1,,562.80,,,
,00:01:15,113,30.7,01:57,,-1,,571.60,,,
,00:01:16,113,30.4,01:58,,-1,,579.80,,,
,00:01:17,114,30.1,02:00,,-1,,588.00,,,
,00:01:18,117,29.9,02:00,,-1,,596.30,,,
,00:01:19,119,29.7,02:01,,-1,,604.60,,,
,00:01:20,121,29.7,02:01,,-1,,612.70,,,
,00:01:21,123,29.7,02:01,,-1,,620.80,,,
,00:01:22,123,29.7,02:01,,-1,,628.80,,,
,00:01:23,124,29.8,02:01,,-1,,636.90,,,
,00:01:24,125,29.9,02:00,,-1,,645.20,,,
,00:01:25,126,30.1,02:00,,-1,,653.70,,,
,00:01:26,127,30.4,01:58,,-0,,662.10,,,
,00:01:27,128,30.7,01:57,,-0,,670.60,,,
,00:01:28,127,30.9,01:57,,-0,,679.40,,,
,00:01:29,127,31.0,01:56,,-0,,688.40,,,
,00:01:30,127,31.1,01:56,,-0,,697.10,,,
,00:01:31,127,31.1,01:56,,-0,,705.90,,,
,00:01:32,127,30.9,01:57,,-0,,714.40,,,
,00:01:33,128,30.7,01:57,,-0,,723.30,,,
,00:01:34,129,30.6,01:58,,-0,,731.80,,,
,00:01:35,130,30.5,01:58,,-0,,740.30,,,
,00:01:36,131,30.5,01:58,,-0,,748.70,,,
,00:01:37,132,30.5,01:58,,-0,,757.10,,,
,00:01:38,132,30.6,01:58,,-0,,765.40,,,
,00:01:39,132,30.7,01:57,,-0,,774.00,,,
,00:01:40,132,30.8,01:57,,-0,,782.40,,,
,00:01:41,132,30.7,01:57,,-0,,790.90,,,
,00:01:42,132,30.6,01:58,,-0,,799.40,,,
,00:01:43,132,30.3,01:59,,-0,,807.90,,,
,00:01:44,132,30.1,02:00,,-0,,816.10,,,
,00:01:45,132,30.0,02:00,,-0,,824.50,,,
,00:01:46,132,29.9,02:00,,-0,,832.70,,,
,00:01:47,132,29.9,02:00,,-0,,841.00,,,
,00:01:48,132,29.9,02:00,,-0,,849.20,,,
,00:01:49,132,29.9,02:00,,-0,,857.40,,,
,00:01:50,132,29.7,02:01,,-0,,865.50,,,
,00:01:51,132,29.6,02:02,,-0,,873.60,,,
,00:01:52,132,29.5,02:02,,-0,,881.80,,,
,00:01:53,132,29.5,02:02,,-0,,890.00,,,
,00:01:54,132,29.5,02:02,,-0,,898.10,,,
,00:01:55,132,29.5,02:02,,-0,,906.40,,,
,00:01:56,132,29.5,02:02,,-0,,914.40,,,
,00:01:57,132,29.5,02:02,,-0,,922.60,,,
,00:01:58,131,29.5,02:02,,-0,,930.80,,,
,00:01:59,131,29.5,02:02,,-0,,938.90,,,
,00:02:00,130,29.4,02:02,,-0,,947.00,,,
,00:02:01,130,29.3,02:03,,-0,,955.20,,,
,00:02:02,130,29.3,02:03,,-0,,963.40,,,
,00:02:03,130,29.4,02:02,,-0,,971.40,,,
,00:02:04,129,29.5,02:02,,-0,,979.70,,,
,00:02:05,129,29.5,02:02,,-0,,987.80,,,
,00:02:06,129,29.5,02:02,,-0,,996.00,,,
,00:02:07,130,29.4,02:02,,-0,,1004.10,,,
,00:02:08,131,29.4,02:02,,-0,,1012.20,,,
,00:02:09,131,29.5,02:02,,-0,,1020.60,,,
,00:02:10,132,29.5,02:02,,-0,,1028.90,,,
,00:02:11,132,29.4,02:02,,-0,,1037.00,,,
,00:02:12,133,29.2,02:03,,-0,,1045.00,,,
,00:02:13,133,28.9,02:05,,-0,,1053.00,,,
,00:02:14,133,28.8,02:05,,-0,,1060.80,,,
,00:02:15,133,28.6,02:06,,-0,,1068.90,,,
,00:02:16,133,28.5,02:06,,-0,,1076.80,,,
,00:02:17,133,28.4,02:07,,-0,,1084.40,,,
,00:02:18,133,28.4,02:07,,-0,,1092.10,,,
,00:02:19,133,28.4,02:07,,-0,,1099.90,,,
,00:02:20,133,28.3,02:07,,-0,,1107.80,,,
,00:02:21,133,28.1,02:08,,-0,,1115.60,,,
,00:02:22,133,27.9,02:09,,-0,,1123.20,,,
,00:02:23,133,27.8,02:09,,-0,,1130.70,,,
,00:02:24,132,27.6,02:10,,-0,,1138.40,,,
,00:02:25,132,27.5,02:11,,-0,,1145.90,,,
,00:02:26,132,27.5,02:11,,-0,,1153.50,,,
,00:02:27,132,27.8,02:09,,-0,,1161.20,,,
,00:02:28,132,28.0,02:09,,-0,,1168.90,,,
,00:02:29,131,28.3,02:07,,-0,,1176.70,,,
,00:02:30,131,28.4,02:07,,-0,,1184.30,,,
,00:02:31,131,28.2,02:08,,-0,,1191.80,,,
,00:02:32,131,27.8,02:09,,-0,,1198.90,,,
,00:02:33,131,27.1,02:13,,-0,,1205.50,,,
,00:02:34,132,26.4,02:16,,-0,,1211.80,,,
,00:02:35,133,25.7,02:20,,-0,,1217.90,,,
,00:02:36,133,25.5,02:21,,-0,,1224.20,,,
,00:02:37,134,25.3,02:22,,-0,,1230.20,,,
,00:02:38,134,25.4,02:22,,-0,,1236.30,,,
,00:02:39,134,25.4,02:22,,-0,,1243.00,,,
,00:02:40,134,25.7,02:20,,-0,,1250.10,,,
,00:02:41,134,26.2,02:17,,-0,,1257.70,,,
,00:02:42,134,26.9,02:14,,-0,,1265.30,,,
,00:02:43,134,27.5,02:11,,-0,,1273.10,,,
,00:02:44,134,28.2,02:08,,-0,,1281.30,,,
,00:02:45,134,28.8,02:05,,-0,,1289.60,,,
,00:02:46,134,29.2,02:03,,-0,,1298.20,,,
,00:02:47,133,29.5,02:02,,-0,,1306.70,,,
,00:02:48,133,29.8,02:01,,-0,,1315.50,,,
,00:02:49,134,30.4,01:58,,-0,,1324.50,,,
,00:02:50,134,31.0,01:56,,-0,,1333.40,,,
,00:02:51,135,31.5,01:54,,-0,,1342.20,,,
,00:02:52,136,31.9,01:53,,-0,,1350.60,,,
,00:02:53,137,32.3,01:51,,-0,,1359.10,,,
,00:02:54,139,32.4,01:51,,-0,,1367.10,,,
,00:02:55,140,32.2,01:52,,-0,,1375.10,,,
,00:02:56,142,31.9,01:53,,-0,,1382.30,,,
,00:02:57,143,31.6,01:54,,-0,,1389.80,,,
,00:02:58,145,31.2,01:55,,-0,,1397.10,,,
,00:02:59,147,30.7,01:57,,-0,,1404.10,,,
,00:03:00,148,30.0,02:00,,-0,,1411.40,,,
,00:03:01,149,29.3,02:03,,-0,,1418.70,,,
,00:03:02,150,28.7,02:05,,-0,,1425.90,,,
,00:03:03,151,28.2,02:08,,-0,,1433.30,,,
,00:03:04,152,27.7,02:10,,-0,,1440.70,,,
,00:03:05,152,27.3,02:12,,-0,,1448.10,,,
,00:03:06,153,27.0,02:13,,-0,,1455.40,,,
,00:03:07,153,26.9,02:14,,-0,,1462.50,,,
,00:03:08,153,26.9,02:14,,-0,,1469.50,,,
,00:03:09,153,27.1,02:13,,-0,,1476.70,,,
,00:03:10,153,27.4,02:11,,-0,,1484.40,,,
,00:03:11,153,27.8,02:09,,-0,,1492.00,,,
,00:03:12,153,28.1,02:08,,-0,,1499.90,,,
,00:03:13,153,28.6,02:06,,-0,,1508.00,,,
,00:03:14,153,28.7,02:05,,-0,,1516.10,,,
,00:03:15,153,28.7,02:05,,-0,,1524.40,,,
,00:03:16,152,28.5,02:06,,-0,,1532.40,,,
,00:03:17,152,28.4,02:07,,-0,,1540.30,,,
,00:03:18,152,28.4,02:07,,-0,,1548.40,,,
,00:03:19,152,28.6,02:06,,-0,,1556.40,,,
,00:03:20,152,28.7,02:05,,-0,,1564.50,,,
,00:03:21,152,28.6,02:06,,-0,,1572.20,,,
,00:03:22,151,28.5,02:06,,-0,,1579.90,,,
,00:03:23,151,28.3,02:07,,-0,,1587.60,,,
,00:03:24,150,28.4,02:07,,-0,,1595.50,,,
,00:03:25,150,28.5,02:06,,-0,,1603.60,,,
,00:03:26,149,28.6,02:06,,-0,,1611.60,,,
,00:03:27,149,28.9,02:05,,-0,,1619.60,,,
,00:03:28,149,29.1,02:04,,-0,,1627.80,,,
,00:03:29,148,29.3,02:03,,-0,,1635.90,,,
,00:03:30,148,29.4,02:02,,-0,,1644.20,,,
,00:03:31,148,29.4,02:02,,-0,,1652.50,,,
,00:03:32,148,29.3,02:03,,-0,,1660.70,,,
,00:03:33,147,29.2,02:03,,-0,,1669.10,,,
,00:03:34,146,29.1,02:04,,-0,,1677.20,,,
,00:03:35,145,28.9,02:05,,-0,,1685.20,,,
,00:03:36,145,28.8,02:05,,-0,,1693.10,,,
,00:03:37,145,28.7,02:05,,-0,,1701.20,,,
,00:03:38,144,28.7,02:05,,-0,,1708.80,,,
,00:03:39,144,28.7,02:05,,-0,,1716.80,,,
,00:03:40,144,28.8,02:05,,-0,,1724.80,,,
,00:03:41,144,28.8,02:05,,-0,,1732.70,,,
,00:03:42,144,28.9,02:05,,-0,,1740.60,,,
,00:03:43,144,29.1,02:04,,-0,,1748.40,,,
,00:03:44,143,29.3,02:03,,-0,,1756.70,,,
,00:03:45,142,29.6,02:02,,-0,,1764.70,,,
,00:03:46,142,29.8,02:01,,-0,,1773.10,,,
,00:03:47,141,29.9,02:00,,-0,,1781.30,,,
,00:03:48,140,30.0,02:00,,-0,,1789.60,,,
,00:03:49,139,30.0,02:00,,-0,,1798.10,,,
,00:03:50,139,30.2,01:59,,-0,,1806.60,,,
,00:03:51,139,30.3,01:59,,-0,,1815.30,,,
,00:03:52,138,30.2,01:59,,-0,,1823.90,,,
,00:03:53,138,29.9,02:00,,-0,,1832.20,,,
,00:03:54,137,29.5,02:02,,-0,,1840.20,,,
,00:03:55,137,29.3,02:03,,-0,,1848.30,,,
,00:03:56,136,29.0,02:04,,-0,,1856.30,,,
,00:03:57,136,28.8,02:05,,0,,1864.30,,,
,00:03:58,135,28.6,02:06,,0,,1872.10,,,
,00:03:59,134,28.5,02:06,,0,,1879.70,,,
,00:04:00,133,28.6,02:06,,0,,1887.40,,,
,00:04:01,133,28.7,02:05,,0,,1895.30,,,
,00:04:02,132,28.9,02:05,,0,,1903.00,,,
,00:04:03,131,29.1,02:04,,0,,1911.30,,,
,00:04:04,130,29.4,02:02,,0,,1919.40,,,
,00:04:05,129,29.6,02:02,,0,,1927.80,,,
,00:04:06,129,29.7,02:01,,0,,1936.20,,,
,00:04:07,129,29.7,02:01,,0,,1944.60,,,
,00:04:08,129,29.8,02:01,,0,,1953.00,,,
,00:04:09,129,29.9,02:00,,0,,1961.60,,,
,00:04:10,129,29.8,02:01,,0,,1970.00,,,
,00:04:11,129,29.6,02:02,,0,,1978.20,,,
,00:04:12,129,29.4,02:02,,0,,1986.40,,,
,00:04:13,129,29.2,02:03,,0,,1994.50,,,
,00:04:14,129,29.0,02:04,,0,,2002.50,,,
,00:04:15,129,28.8,02:05,,0,,2010.30,,,
,00:04:16,129,28.8,02:05,,0,,2018.20,,,
,00:04:17,129,28.8,02:05,,0,,2026.10,,,
,00:04:18,129,28.8,02:05,,0,,2033.90,,,
,00:04:19,129,28.7,02:05,,0,,2041.70,,,
,00:04:20,129,28.7,02:05,,0,,2049.60,,,
,00:04:21,128,28.6,02:06,,0,,2057.50,,,
,00:04:22,128,28.7,02:05,,1,,2065.50,,,
,00:04:23,127,28.7,02:05,,1,,2073.50,,,
,00:04:24,127,28.8,02:05,,1,,2081.40,,,
,00:04:25,127,28.8,02:05,,1,,2089.50,,,
,00:04:26,127,28.8,02:05,,1,,2097.20,,,
,00:04:27,127,28.6,02:06,,1,,2105.40,,,
,00:04:28,128,28.5,02:06,,1,,2113.30,,,
,00:04:29,128,28.5,02:06,,1,,2121.10,,,
,00:04:30,128,28.6,02:06,,1,,2129.20,,,
,00:04:31,129,28.5,02:06,,1,,2137.20,,,
,00:04:32,129,28.5,02:06,,1,,2145.00,,,
,00:04:33,129,28.3,02:07,,1,,2152.80,,,
,00:04:34,129,28.2,02:08,,1,,2160.40,,,
,00:04:35,130,28.1,02:08,,1,,2168.30,,,
,00:04:36,130,28.1,02:08,,1,,2176.00,,,
,00:04:37,131,28.0,02:09,,1,,2183.80,,,
,00:04:38,132,28.0,02:09,,1,,2191.50,,,
,00:04:39,133,28.2,02:08,,1,,2199.40,,,
,00:04:40,134,28.4,02:07,,1,,2207.20,,,
,00:04:41,135,28.5,02:06,,1,,2215.00,,,
,00:04:42,135,28.6,02:06,,1,,2223.00,,,
,00:04:43,135,28.7,02:05,,1,,2231.10,,,
,00:04:44,135,28.7,02:05,,1,,2239.10,,,
,00:04:45,135,28.7,02:05,,1,,2247.10,,,
,00:04:46,135,28.6,02:06,,1,,2255.20,,,
,00:04:47,135,28.6,02:06,,1,,2263.10,,,
,00:04:48,135,28.5,02:06,,1,,2271.20,,,
,00:04:49,135,28.4,02:07,,1,,2279.10,,,
,00:04:50,135,28.2,02:08,,1,,2286.80,,,
,00:04:51,135,27.9,02:09,,1,,2294.40,,,
,00:04:52,135,27.7,02:10,,1,,2302.20,,,
,00:04:53,135,27.7,02:10,,1,,2309.80,,,
,00:04:54,134,27.9,02:09,,1,,2317.40,,,
,00:04:55,133,28.1,02:08,,1,,2325.20,,,
,00:04:56,133,28.3,02:07,,1,,2333.10,,,
,00:04:57,132,28.5,02:06,,1,,2340.90,,,
,00:04:58,131,28.7,02:05,,1,,2348.90,,,
,00:04:59,131,28.9,02:05,,1,,2357.00,,,
,00:05:00,131,29.1,02:04,,1,,2365.30,,,
,00:05:01,131,29.2,02:03,,1,,2373.60,,,
,00:05:02,132,29.1,02:04,,1,,2381.80,,,
,00:05:03,133,29.1,02:04,,1,,2390.10,,,
,00:05:04,133,29.0,02:04,,1,,2398.20,,,
,00:05:05,134,29.1,02:04,,1,,2406.30,,,
,00:05:06,134,29.1,02:04,,1,,2414.60,,,
,00:05:07,134,29.2,02:03,,1,,2422.70,,,
,00:05:08,134,29.2,02:03,,1,,2430.90,,,
,00:05:09,134,29.1,02:04,,1,,2438.80,,,
,00:05:10,134,29.0,02:04,,1,,2446.80,,,
,00:05:11,134,28.9,02:05,,1,,2454.90,,,
,00:05:12,135,28.8,02:05,,1,,2462.90,,,
,00:05:13,135,28.6,02:06,,1,,2470.70,,,
,00:05:14,135,28.7,02:05,,1,,2478.70,,,
,00:05:15,135,28.9,02:05,,1,,2486.70,,,
,00:05:16,136,28.9,02:05,,1,,2494.60,,,
,00:05:17,136,28.9,02:05,,1,,2502.60,,,
,00:05:18,136,28.8,02:05,,1,,2510.60,,,
,00:05:19,136,28.8,02:05,,1,,2518.50,,,
,00:05:20,137,28.7,02:05,,1,,2526.60,,,
,00:05:21,137,28.7,02:05,,1,,2534.60,,,
,00:05:22,137,28.6,02:06,,1,,2542.60,,,
,00:05:23,137,28.8,02:05,,1,,2550.60,,,
,00:05:24,137,29.0,02:04,,1,,2558.60,,,
,00:05:25,137,29.2,02:03,,1,,2566.60,,,
,00:05:26,137,29.3,02:03,,1,,2574.90,,,
,00:05:27,137,29.3,02:03,,1,,2582.90,,,
,00:05:28,137,29.3,02:03,,1,,2591.30,,,
,00:05:29,137,29.4,02:02,,1,,2599.40,,,
,00:05:30,137,29.4,02:02,,1,,2607.80,,,
,00:05:31,137,29.3,02:03,,1,,2616.00,,,
,00:05:32,137,29.4,02:02,,1,,2624.20,,,
,00:05:33,136,29.5,02:02,,1,,2632.60,,,
,00:05:34,136,29.6,02:02,,1,,2640.80,,,
,00:05:35,136,29.7,02:01,,1,,2648.90,,,
,00:05:36,136,29.6,02:02,,1,,2657.40,,,
,00:05:37,136,29.3,02:03,,1,,2665.30,,,
,00:05:38,136,29.1,02:04,,1,,2673.30,,,
,00:05:39,137,29.0,02:04,,1,,2681.50,,,
,00:05:40,137,28.9,02:05,,1,,2689.50,,,
,00:05:41,137,28.7,02:05,,0,,2697.40,,,
,00:05:42,137,28.6,02:06,,0,,2705.20,,,
,00:05:43,137,28.5,02:06,,0,,2713.10,,,
,00:05:44,137,28.6,02:06,,0,,2720.70,,,
,00:05:45,137,28.5,02:06,,0,,2728.50,,,
,00:05:46,137,28.7,02:05,,0,,2736.40,,,
,00:05:47,137,28.9,02:05,,0,,2744.60,,,
,00:05:48,137,29.3,02:03,,0,,2752.70,,,
,00:05:49,137,29.5,02:02,,0,,2761.00,,,
,00:05:50,137,29.8,02:01,,0,,2769.30,,,
,00:05:51,137,30.0,02:00,,0,,2777.80,,,
,00:05:52,138,30.2,01:59,,0,,2786.30,,,
,00:05:53,138,30.3,01:59,,0,,2794.90,,,
,00:05:54,139,30.4,01:58,,1,,2803.60,,,
,00:05:55,140,30.4,01:58,,1,,2812.30,,,
,00:05:56,140,30.4,01:58,,1,,2820.80,,,
,00:05:57,141,30.4,01:58,,1,,2829.40,,,
,00:05:58,141,30.4,01:58,,1,,2837.90,,,
,00:05:59,142,30.3,01:59,,1,,2846.40,,,
,00:06:00,142,30.2,01:59,,1,,2854.70,,,
,00:06:01,142,29.9,02:00,,1,,2863.00,,,
,00:06:02,141,29.7,02:01,,1,,2871.20,,,
,00:06:03,141,29.5,02:02,,1,,2879.30,,,
,00:06:04,140,29.3,02:03,,1,,2887.40,,,
,00:06:05,139,29.2,02:03,,1,,2895.30,,,
,00:06:06,138,29.2,02:03,,1,,2903.10,,,
,00:06:07,138,29.1,02:04,,1,,2911.10,,,
,00:06:08,138,29.0,02:04,,1,,2919.10,,,
,00:06:09,138,28.9,02:05,,0,,2926.80,,,
,00:06:10,138,28.9,02:05,,0,,2934.90,,,
,00:06:11,137,28.9,02:05,,0,,2942.90,,,
,00:06:12,137,29.0,02:04,,0,,2951.00,,,
,00:06:13,137,29.2,02:03,,0,,2959.10,,,
,00:06:14,138,29.5,02:02,,0,,2967.40,,,
,00:06:15,138,29.8,02:01,,0,,2975.60,,,
,00:06:16,138,30.1,02:00,,0,,2983.90,,,
,00:06:17,138,30.2,01:59,,0,,2992.60,,,
,00:06:18,138,30.3,01:59,,0,,3001.10,,,
,00:06:19,138,30.3,01:59,,0,,3009.80,,,
,00:06:20,138,30.3,01:59,,0,,3018.20,,,
,00:06:21,138,30.2,01:59,,0,,3026.90,,,
,00:06:22,139,30.1,02:00,,0,,3035.30,,,
,00:06:23,139,30.0,02:00,,0,,3043.60,,,
,00:06:24,139,30.0,02:00,,0,,3052.10,,,
,00:06:25,139,30.0,02:00,,0,,3060.30,,,
,00:06:26,139,29.9,02:00,,0,,3068.40,,,
,00:06:27,139,30.0,02:00,,0,,3076.90,,,
,00:06:28,140,30.1,02:00,,0,,3085.00,,,
,00:06:29,140,30.2,01:59,,0,,3093.60,,,
,00:06:30,140,30.3,01:59,,0,,3101.90,,,
,00:06:31,140,30.4,01:58,,0,,3110.50,,,
,00:06:32,140,30.5,01:58,,0,,3118.80,,,
,00:06:33,141,30.5,01:58,,0,,3127.50,,,
,00:06:34,141,30.4,01:58,,0,,3136.00,,,
,00:06:35,141,30.4,01:58,,0,,3144.30,,,
,00:06:36,142,30.6,01:58,,0,,3152.90,,,
,00:06:37,142,30.7,01:57,,0,,3161.50,,,
,00:06:38,142,30.8,01:57,,0,,3170.30,,,
,00:06:39,142,30.9,01:57,,0,,3179.00,,,
,00:06:40,142,30.9,01:57,,0,,3187.50,,,
,00:06:41,142,30.9,01:57,,0,,3196.20,,,
,00:06:42,141,30.8,01:57,,0,,3204.70,,,
,00:06:43,141,30.7,01:57,,0,,3213.30,,,
,00:06:44,141,30.6,01:58,,0,,3221.90,,,
,00:06:45,141,30.7,01:57,,0,,3230.40,,,
,00:06:46,141,30.8,01:57,,0,,3239.00,,,
,00:06:47,141,30.8,01:57,,0,,3247.50,,,
,00:06:48,140,30.7,01:57,,0,,3256.00,,,
,00:06:49,140,30.5,01:58,,0,,3264.40,,,
,00:06:50,140,30.3,01:59,,0,,3272.70,,,
,00:06:51,140,30.2,01:59,,0,,3281.10,,,
,00:06:52,139,30.2,01:59,,1,,3289.50,,,
,00:06:53,139,30.1,02:00,,1,,3297.90,,,
,00:06:54,139,29.9,02:00,,1,,3306.00,,,
,00:06:55,138,29.7,02:01,,1,,3314.20,,,
,00:06:56,138,29.5,02:02,,1,,3322.10,,,
,00:06:57,138,29.2,02:03,,1,,3329.90,,,
,00:06:58,137,28.9,02:05,,1,,3337.90,,,
,00:06:59,137,28.8,02:05,,1,,3345.80,,,
,00:07:00,136,28.7,02:05,,1,,3353.60,,,
,00:07:01,136,28.7,02:05,,1,,3361.60,,,
,00:07:02,136,28.8,02:05,,1,,3369.40,,,
,00:07:03,136,28.9,02:05,,1,,3377.30,,,
,00:07:04,136,29.0,02:04,,1,,3385.20,,,
,00:07:05,135,29.1,02:04,,1,,3393.30,,,
,00:07:06,134,29.4,02:02,,1,,3401.50,,,
,00:07:07,134,29.6,02:02,,1,,3409.70,,,
,00:07:08,133,29.7,02:01,,1,,3418.20,,,
,00:07:09,133,29.7,02:01,,1,,3426.50,,,
,00:07:10,133,29.8,02:01,,1,,3435.00,,,
,00:07:11,133,29.7,02:01,,1,,3443.30,,,
,00:07:12,133,29.6,02:02,,1,,3451.70,,,
,00:07:13,133,29.4,02:02,,1,,3459.90,,,
,00:07:14,133,29.2,02:03,,1,,3468.00,,,
,00:07:15,132,28.9,02:05,,1,,3476.00,,,
,00:07:16,132,28.6,02:06,,1,,3483.70,,,
,00:07:17,132,28.5,02:06,,1,,3491.60,,,
,00:07:18,131,28.6,02:06,,1,,3499.30,,,
,00:07:19,131,28.7,02:05,,1,,3507.40,,,
,00:07:20,131,28.8,02:05,,1,,3515.10,,,
,00:07:21,130,28.7,02:05,,1,,3523.00,,,
,00:07:22,131,28.7,02:05,,1,,3530.90,,,
,00:07:23,131,28.5,02:06,,1,,3538.70,,,
,00:07:24,130,28.3,02:07,,1,,3546.60,,,
,00:07:25,130,28.2,02:08,,1,,3554.50,,,
,00:07:26,129,28.1,02:08,,1,,3562.20,,,
,00:07:27,129,28.1,02:08,,1,,3569.90,,,
,00:07:28,129,28.2,02:08,,1,,3577.60,,,
,00:07:29,129,28.4,02:07,,1,,3585.40,,,
,00:07:30,129,28.8,02:05,,1,,3593.10,,,
,00:07:31,129,29.2,02:03,,1,,3601.00,,,
,00:07:32,129,29.5,02:02,,1,,3608.80,,,
,00:07:33,129,29.7,02:01,,1,,3616.50,,,
,00:07:34,130,30.0,02:00,,1,,3624.40,,,
,00:07:35,130,30.4,01:58,,1,,3632.40,,,
,00:07:36,130,30.7,01:57,,1,,3640.70,,,
,00:07:37,130,30.8,01:57,,1,,3649.20,,,
,00:07:38,131,30.8,01:57,,1,,3657.60,,,
,00:07:39,131,30.8,01:57,,1,,3666.10,,,
,00:07:40,132,30.8,01:57,,1,,3674.70,,,
,00:07:41,133,30.8,01:57,,1,,3683.60,,,
,00:07:42,136,31.1,01:56,,1,,3692.50,,,
