Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
t t,RUNNING,22-12-2022,18:46:38,01:31:37,13.91,171,9.1,14.3,06:35,04:12,1013,19,84,,41,255,236,311,,,,168.0,57.0,202,55,52,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,111,0.0,00:00,0,0,,0.00,,,
,00:00:01,112,0.3,211:29,0,0,,0.00,,,
,00:00:02,113,0.8,77:35,0,0,,0.00,,,
,00:00:03,114,1.5,39:20,0,0,,0.30,,,
,00:00:04,116,2.4,24:37,64,0,,0.90,,,
,00:00:05,118,4.8,12:29,75,0,,1.70,,,
,00:00:06,119,6.5,09:18,79,0,,3.30,,,
,00:00:07,122,7.2,08:23,79,0,,5.60,,,
,00:00:08,125,7.3,08:16,79,0,,7.60,,,
,00:00:09,127,7.2,08:17,82,0,,9.90,,,
,00:00:10,128,7.3,08:11,83,0,,11.90,,,
,00:00:11,130,7.6,07:53,85,0,,13.70,,,
,00:00:12,131,8.1,07:25,85,0,,16.20,,,
,00:00:13,133,8.5,07:02,85,0,,18.40,,,
,00:00:14,134,8.5,07:02,82,0,,20.60,,,
,00:00:15,135,9.2,06:29,81,0,,20.90,,,
,00:00:16,136,9.5,06:19,82,0,,24.87,,,
,00:00:17,138,9.5,06:19,83,0,,28.40,,,
,00:00:18,139,9.7,06:13,83,0,,28.70,,,
,00:00:19,140,0.0,00:00,83,0,,31.30,,,
,00:00:20,141,0.0,00:00,83,0,,31.80,,,
,00:00:21,141,4.3,13:57,83,0,,31.80,,,
,00:00:22,141,6.1,09:50,81,0,,32.70,,,
,00:00:23,142,7.9,07:36,81,0,,33.10,,,
,00:00:24,143,8.2,07:19,81,0,,35.60,,,
,00:00:25,143,8.7,06:54,81,0,,38.30,,,
,00:00:26,144,9.4,06:23,81,0,,41.00,,,
,00:00:27,145,9.6,06:15,81,0,,44.20,,,
,00:00:28,145,9.7,06:11,81,0,,47.20,,,
,00:00:29,146,9.9,06:04,81,0,,50.00,,,
,00:00:30,147,9.9,06:04,81,0,,53.00,,,
,00:00:31,148,9.6,06:15,81,0,,56.97,,,
,00:00:32,150,9.5,06:19,81,0,,60.94,,,
,00:00:33,151,9.6,06:15,81,0,,64.92,,,
,00:00:34,152,9.6,06:15,81,0,,68.89,,,
,00:00:35,152,9.4,06:23,81,0,,72.86,,,
,00:00:36,152,9.2,06:31,81,0,,76.83,,,
,00:00:37,153,9.0,06:40,81,0,,80.81,,,
,00:00:38,153,8.7,06:54,81,0,,84.78,,,
,00:00:39,153,8.4,07:09,81,0,,88.75,,,
,00:00:40,153,8.3,07:14,81,0,,91.50,,,
,00:00:41,154,8.3,07:14,81,0,,93.70,,,
,00:00:42,155,8.5,07:04,81,0,,96.10,,,
,00:00:43,155,8.8,06:49,81,0,,98.60,,,
,00:00:44,155,9.3,06:27,81,0,,101.20,,,
,00:00:45,156,9.4,06:23,81,0,,104.00,,,
,00:00:46,156,9.4,06:23,81,0,,106.80,,,
,00:00:47,156,9.2,06:31,81,0,,109.70,,,
,00:00:48,156,8.9,06:44,81,0,,112.20,,,
,00:00:49,157,8.4,07:09,81,0,,114.90,,,
,00:00:50,157,8.2,07:19,81,0,,117.40,,,
,00:00:51,158,8.2,07:19,81,0,,119.80,,,
,00:00:52,158,8.1,07:24,81,0,,122.20,,,
,00:00:53,159,8.0,07:30,81,0,,124.60,,,
,00:00:54,159,7.9,07:36,81,0,,126.70,,,
,00:00:55,159,7.8,07:42,81,0,,128.60,,,
,00:00:56,160,7.8,07:42,81,0,,130.70,,,
,00:00:57,160,7.8,07:42,81,0,,132.90,,,
,00:00:58,160,7.8,07:42,81,0,,135.10,,,
,00:00:59,160,8.0,07:30,81,0,,137.40,,,
,00:01:00,161,8.0,07:30,81,0,,139.90,,,
,00:01:01,160,7.9,07:36,81,0,,142.20,,,
,00:01:02,160,8.1,07:24,81,0,,144.20,,,
,00:01:03,160,8.4,07:09,81,0,,146.70,,,
,00:01:04,160,8.8,06:49,81,0,,149.40,,,
,00:01:05,160,9.1,06:36,81,0,,152.30,,,
,00:01:06,159,9.2,06:31,81,0,,155.20,,,
,00:01:07,159,9.3,06:27,81,0,,157.80,,,
,00:01:08,159,9.2,06:31,81,0,,160.60,,,
,00:01:09,159,8.9,06:44,81,0,,163.50,,,
,00:01:10,159,8.8,06:49,81,0,,166.30,,,
,00:01:11,159,8.8,06:49,81,0,,169.10,,,
,00:01:12,159,8.8,06:49,81,0,,171.80,,,
,00:01:13,159,8.8,06:49,81,0,,174.30,,,
,00:01:14,159,8.9,06:44,81,0,,176.60,,,
,00:01:15,158,8.9,06:44,81,0,,179.20,,,
,00:01:16,158,8.9,06:44,80,0,,182.00,,,
,00:01:17,159,9.0,06:40,79,0,,184.70,,,
,00:01:18,159,9.0,06:40,79,0,,187.20,,,
,00:01:19,160,9.0,06:40,79,438,,189.60,,,
,00:01:20,161,8.9,06:44,79,438,,191.90,,,
,00:01:21,162,8.8,06:49,79,438,,194.10,,,
,00:01:22,163,8.7,06:54,79,438,,196.00,,,
,00:01:23,163,8.6,06:59,78,438,,197.90,,,
,00:01:24,164,8.5,07:04,77,438,,199.60,,,
,00:01:25,165,8.5,07:04,77,438,,201.20,,,
,00:01:26,165,8.4,07:09,78,438,,202.90,,,
,00:01:27,166,8.2,07:19,78,438,,204.60,,,
,00:01:28,166,8.1,07:24,78,438,,206.30,,,
,00:01:29,166,7.9,07:36,78,438,,208.30,,,
,00:01:30,167,7.8,07:42,78,438,,210.20,,,
,00:01:31,167,7.6,07:54,78,438,,212.20,,,
,00:01:32,167,7.6,07:54,78,438,,214.20,,,
,00:01:33,167,7.5,08:00,78,439,,216.00,,,
,00:01:34,167,7.4,08:06,78,439,,217.90,,,
,00:01:35,168,7.4,08:06,78,439,,219.70,,,
,00:01:36,168,7.3,08:13,78,439,,221.40,,,
,00:01:37,168,7.3,08:13,77,439,,223.20,,,
,00:01:38,168,7.2,08:20,77,439,,225.10,,,
,00:01:39,168,7.2,08:20,78,439,,227.00,,,
,00:01:40,168,7.1,08:27,77,439,,228.90,,,
,00:01:41,169,7.1,08:27,77,439,,230.80,,,
,00:01:42,169,7.0,08:34,77,439,,232.60,,,
,00:01:43,169,6.9,08:42,77,439,,234.30,,,
,00:01:44,169,6.9,08:42,77,439,,236.10,,,
,00:01:45,169,6.8,08:49,77,439,,237.90,,,
,00:01:46,169,6.8,08:49,78,439,,239.60,,,
,00:01:47,169,6.8,08:49,78,439,,241.30,,,
,00:01:48,169,6.7,08:57,78,439,,242.70,,,
,00:01:49,169,6.7,08:57,77,439,,244.30,,,
,00:01:50,169,6.7,08:57,77,440,,245.80,,,
,00:01:51,169,6.7,08:57,78,440,,247.50,,,
,00:01:52,169,6.7,08:57,77,440,,249.10,,,
,00:01:53,169,6.7,08:57,77,440,,250.80,,,
,00:01:54,170,6.7,08:57,77,440,,252.50,,,
,00:01:55,170,6.7,08:57,77,440,,254.20,,,
,00:01:56,170,6.7,08:57,77,440,,256.00,,,
,00:01:57,170,6.6,09:05,77,440,,257.90,,,
,00:01:58,170,6.6,09:05,77,440,,259.60,,,
,00:01:59,170,6.6,09:05,77,440,,261.50,,,
,00:02:00,170,6.7,08:57,78,440,,263.40,,,
,00:02:01,170,6.7,08:57,78,440,,265.50,,,
,00:02:02,170,6.8,08:49,77,440,,267.50,,,
,00:02:03,170,6.9,08:42,77,440,,269.80,,,
,00:02:04,170,6.9,08:42,77,441,,272.20,,,
,00:02:05,170,7.0,08:34,77,441,,274.80,,,
,00:02:06,170,7.2,08:20,77,441,,277.60,,,
,00:02:07,171,7.3,08:13,77,441,,280.40,,,
,00:02:08,171,7.4,08:06,78,441,,283.00,,,
,00:02:09,171,7.6,07:54,77,441,,285.50,,,
,00:02:10,171,7.6,07:54,77,441,,288.10,,,
,00:02:11,171,7.6,07:54,77,441,,290.40,,,
,00:02:12,171,7.6,07:54,77,441,,292.40,,,
,00:02:13,171,7.6,07:54,77,441,,294.60,,,
,00:02:14,171,7.5,08:00,78,441,,296.50,,,
,00:02:15,171,7.5,08:00,78,441,,298.10,,,
,00:02:16,171,7.4,08:06,78,441,,299.90,,,
,00:02:17,171,7.4,08:06,78,441,,301.70,,,
,00:02:18,171,7.3,08:13,78,441,,303.50,,,
,00:02:19,171,7.3,08:13,77,441,,305.20,,,
,00:02:20,171,7.3,08:13,77,441,,307.10,,,
,00:02:21,171,7.2,08:20,77,441,,309.00,,,
,00:02:22,171,7.1,08:27,78,441,,310.70,,,
,00:02:23,171,7.0,08:34,78,441,,312.50,,,
,00:02:24,171,7.0,08:34,78,441,,314.40,,,
,00:02:25,171,7.0,08:34,78,441,,316.40,,,
,00:02:26,171,7.0,08:34,78,442,,318.30,,,
,00:02:27,172,7.1,08:27,78,442,,320.30,,,
,00:02:28,172,7.1,08:27,78,442,,322.30,,,
,00:02:29,172,7.1,08:27,78,442,,324.30,,,
,00:02:30,172,7.2,08:20,78,442,,326.40,,,
,00:02:31,172,7.2,08:20,78,442,,328.50,,,
,00:02:32,172,7.3,08:13,78,442,,330.70,,,
,00:02:33,172,7.4,08:06,78,442,,333.20,,,
,00:02:34,172,7.5,08:00,78,442,,335.40,,,
,00:02:35,172,7.7,07:48,78,442,,337.70,,,
,00:02:36,172,7.8,07:42,78,442,,340.10,,,
,00:02:37,172,8.0,07:30,77,442,,342.50,,,
,00:02:38,172,8.2,07:19,77,442,,345.00,,,
,00:02:39,172,8.3,07:14,77,442,,347.60,,,
,00:02:40,172,8.3,07:14,77,442,,350.10,,,
,00:02:41,173,8.3,07:14,77,442,,352.40,,,
,00:02:42,173,8.3,07:14,77,442,,354.60,,,
,00:02:43,173,8.3,07:14,77,442,,357.00,,,
,00:02:44,173,8.2,07:19,77,442,,359.50,,,
,00:02:45,172,8.2,07:19,77,442,,361.60,,,
,00:02:46,172,8.2,07:19,77,442,,363.80,,,
,00:02:47,172,8.1,07:24,80,442,,365.90,,,
,00:02:48,172,8.1,07:24,80,442,,367.90,,,
,00:02:49,171,8.0,07:30,80,442,,370.00,,,
,00:02:50,170,7.9,07:36,79,442,,371.80,,,
,00:02:51,170,7.9,07:36,78,442,,373.90,,,
,00:02:52,169,7.9,07:36,78,442,,375.90,,,
,00:02:53,170,7.9,07:36,78,442,,377.90,,,
,00:02:54,170,7.9,07:36,78,442,,380.00,,,
,00:02:55,170,8.0,07:30,79,442,,382.20,,,
,00:02:56,170,8.1,07:24,80,442,,384.40,,,
,00:02:57,170,8.2,07:19,80,442,,387.10,,,
,00:02:58,171,8.3,07:14,80,442,,389.60,,,
,00:02:59,170,8.4,07:09,79,442,,392.20,,,
,00:03:00,170,8.5,07:04,79,442,,394.80,,,
,00:03:01,170,8.7,06:54,79,442,,397.90,,,
,00:03:02,169,8.9,06:44,80,442,,400.80,,,
,00:03:03,169,9.5,06:19,80,442,,403.90,,,
,00:03:04,170,9.9,06:04,80,441,,407.20,,,
,00:03:05,170,10.1,05:56,80,441,,410.40,,,
,00:03:06,170,10.3,05:50,80,440,,413.50,,,
,00:03:07,171,10.2,05:53,80,440,,416.70,,,
,00:03:08,171,10.2,05:53,80,439,,419.70,,,
,00:03:09,171,10.1,05:56,80,439,,422.70,,,
,00:03:10,172,10.0,06:00,80,438,,425.30,,,
,00:03:11,172,9.9,06:04,80,437,,427.90,,,
,00:03:12,172,9.9,06:04,79,436,,430.50,,,
,00:03:13,172,9.8,06:07,79,436,,432.90,,,
,00:03:14,172,9.8,06:07,79,435,,435.40,,,
,00:03:15,172,9.7,06:11,79,434,,437.70,,,
,00:03:16,172,9.6,06:15,79,434,,440.10,,,
,00:03:17,173,9.3,06:27,79,433,,442.50,,,
,00:03:18,173,8.5,07:04,79,432,,444.50,,,
,00:03:19,173,7.6,07:54,79,431,,446.00,,,
,00:03:20,173,6.6,09:05,79,430,,447.00,,,
,00:03:21,173,5.6,10:43,79,429,,447.30,,,
,00:03:22,173,5.0,12:00,79,428,,447.40,,,
,00:03:23,173,4.5,13:20,79,427,,447.40,,,
,00:03:24,173,4.2,14:17,78,426,,447.40,,,
,00:03:25,173,4.0,15:00,77,424,,447.40,,,
,00:03:26,173,4.0,15:00,78,423,,447.40,,,
,00:03:27,173,4.0,15:00,78,422,,447.80,,,
,00:03:28,173,4.0,15:00,78,420,,448.70,,,
,00:03:29,173,4.0,15:00,78,418,,449.70,,,
,00:03:30,173,4.0,15:00,77,417,,450.90,,,
,00:03:31,173,4.0,15:00,78,415,,452.20,,,
,00:03:32,173,4.1,14:38,78,414,,453.70,,,
,00:03:33,174,4.1,14:38,78,412,,455.20,,,
,00:03:34,174,4.2,14:17,78,411,,456.50,,,
,00:03:35,174,4.2,14:17,78,409,,457.70,,,
,00:03:36,174,4.5,13:20,78,408,,458.90,,,
,00:03:37,174,4.7,12:46,78,406,,460.40,,,
,00:03:38,174,4.9,12:15,78,405,,461.90,,,
,00:03:39,174,5.1,11:46,78,404,,463.70,,,
,00:03:40,174,5.3,11:19,78,402,,465.60,,,
,00:03:41,174,5.4,11:07,78,401,,467.10,,,
,00:03:42,174,5.5,10:55,78,400,,468.90,,,
,00:03:43,174,5.7,10:32,78,399,,470.70,,,
,00:03:44,174,6.0,10:00,78,398,,472.70,,,
,00:03:45,174,6.3,09:31,78,397,,475.00,,,
,00:03:46,174,6.5,09:14,78,395,,477.20,,,
,00:03:47,174,6.8,08:49,77,395,,479.40,,,
,00:03:48,174,7.0,08:34,77,394,,481.60,,,
,00:03:49,174,7.0,08:34,77,393,,483.70,,,
,00:03:50,174,6.9,08:42,77,393,,486.00,,,
,00:03:51,174,6.9,08:42,77,393,,487.90,,,
,00:03:52,174,6.8,08:49,77,393,,489.70,,,
,00:03:53,174,6.6,09:05,78,392,,491.40,,,
,00:03:54,174,6.5,09:14,78,392,,492.90,,,
,00:03:55,174,6.4,09:23,78,392,,494.30,,,
,00:03:56,174,6.4,09:23,78,392,,495.80,,,
,00:03:57,174,6.3,09:31,78,391,,497.20,,,
,00:03:58,174,6.3,09:31,78,391,,498.60,,,
,00:03:59,174,6.3,09:31,78,391,,500.10,,,
,00:04:00,174,6.3,09:31,78,390,,501.70,,,
,00:04:01,174,6.3,09:31,77,390,,503.50,,,
,00:04:02,174,6.3,09:31,78,390,,505.20,,,
,00:04:03,174,6.3,09:31,77,389,,507.00,,,
,00:04:04,174,6.3,09:31,77,389,,508.80,,,
,00:04:05,174,6.3,09:31,77,389,,510.50,,,
,00:04:06,174,6.3,09:31,77,388,,512.40,,,
,00:04:07,174,6.3,09:31,77,388,,514.20,,,
,00:04:08,174,6.4,09:23,78,388,,516.10,,,
,00:04:09,174,6.5,09:14,78,388,,518.10,,,
,00:04:10,174,6.7,08:57,78,387,,520.10,,,
,00:04:11,174,6.9,08:42,77,387,,522.20,,,
,00:04:12,174,6.9,08:42,77,387,,524.30,,,
,00:04:13,174,6.8,08:49,77,386,,526.30,,,
,00:04:14,174,6.7,08:57,78,386,,528.10,,,
,00:04:15,174,6.7,08:57,78,386,,529.80,,,
,00:04:16,174,6.6,09:05,78,385,,531.70,,,
,00:04:17,174,6.7,08:57,78,385,,533.60,,,
,00:04:18,174,6.7,08:57,78,385,,535.40,,,
,00:04:19,174,6.7,08:57,78,385,,537.10,,,
,00:04:20,174,6.7,08:57,78,384,,538.80,,,
,00:04:21,174,6.7,08:57,78,384,,540.50,,,
,00:04:22,174,6.7,08:57,78,384,,542.30,,,
,00:04:23,174,6.7,08:57,78,384,,544.20,,,
,00:04:24,174,6.7,08:57,78,383,,546.30,,,
,00:04:25,174,6.7,08:57,78,383,,548.10,,,
,00:04:26,174,6.7,08:57,78,383,,550.10,,,
,00:04:27,174,6.8,08:49,78,383,,552.20,,,
,00:04:28,174,6.8,08:49,78,382,,554.20,,,
,00:04:29,175,6.8,08:49,78,382,,556.30,,,
,00:04:30,175,6.9,08:42,78,382,,558.40,,,
,00:04:31,175,6.9,08:42,78,382,,560.90,,,
,00:04:32,175,7.0,08:34,79,381,,563.00,,,
,00:04:33,175,7.0,08:34,80,381,,565.20,,,
,00:04:34,175,7.1,08:27,79,381,,567.30,,,
,00:04:35,175,7.4,08:06,79,381,,569.60,,,
,00:04:36,175,7.5,08:00,78,381,,571.80,,,
,00:04:37,175,7.5,08:00,78,380,,574.00,,,
,00:04:38,175,7.6,07:54,77,380,,576.10,,,
,00:04:39,175,7.5,08:00,77,380,,578.20,,,
,00:04:40,175,7.5,08:00,77,380,,580.30,,,
,00:04:41,175,7.4,08:06,77,380,,582.40,,,
,00:04:42,175,7.4,08:06,78,379,,584.30,,,
,00:04:43,175,7.3,08:13,78,379,,586.20,,,
,00:04:44,175,7.3,08:13,78,379,,588.00,,,
,00:04:45,175,7.2,08:20,78,379,,589.80,,,
,00:04:46,175,7.2,08:20,77,379,,591.60,,,
,00:04:47,175,7.1,08:27,77,378,,593.50,,,
,00:04:48,175,7.1,08:27,78,378,,595.30,,,
,00:04:49,175,7.1,08:27,78,378,,597.10,,,
,00:04:50,175,7.1,08:27,82,378,,599.10,,,
,00:04:51,175,7.1,08:27,80,378,,600.90,,,
,00:04:52,175,7.0,08:34,79,378,,602.90,,,
,00:04:53,175,7.0,08:34,79,378,,604.90,,,
,00:04:54,175,6.9,08:42,79,377,,606.70,,,
,00:04:55,175,6.9,08:42,79,377,,608.30,,,
,00:04:56,175,6.9,08:42,79,377,,610.30,,,
,00:04:57,175,6.9,08:42,79,377,,612.10,,,
,00:04:58,175,6.9,08:42,80,377,,613.90,,,
,00:04:59,175,6.9,08:42,79,377,,615.80,,,
,00:05:00,175,6.9,08:42,80,377,,618.00,,,
,00:05:01,175,7.0,08:34,80,377,,620.00,,,
,00:05:02,175,6.9,08:42,79,377,,622.00,,,
,00:05:03,176,6.9,08:42,78,376,,623.70,,,
,00:05:04,176,6.8,08:49,76,376,,625.30,,,
,00:05:05,176,6.7,08:57,76,376,,626.50,,,
,00:05:06,176,6.6,09:05,76,376,,627.90,,,
,00:05:07,176,6.5,09:14,76,376,,628.90,,,
,00:05:08,176,6.4,09:23,76,376,,629.60,,,
,00:05:09,176,6.3,09:31,77,376,,630.30,,,
,00:05:10,176,6.1,09:50,78,376,,631.10,,,
,00:05:11,177,5.9,10:10,78,376,,631.90,,,
,00:05:12,177,5.7,10:32,77,376,,633.00,,,
,00:05:13,177,5.4,11:07,76,376,,634.10,,,
,00:05:14,177,5.1,11:46,76,376,,635.00,,,
,00:05:15,177,4.9,12:15,76,375,,635.70,,,
,00:05:16,177,4.7,12:46,77,375,,636.60,,,
,00:05:17,178,4.5,13:20,78,375,,637.40,,,
,00:05:18,178,4.5,13:20,78,375,,638.30,,,
,00:05:19,178,4.5,13:20,78,375,,639.40,,,
,00:05:20,178,4.6,13:03,77,375,,640.60,,,
,00:05:21,178,4.7,12:46,78,375,,642.00,,,
,00:05:22,178,4.8,12:30,78,375,,643.50,,,
,00:05:23,178,4.9,12:15,78,375,,645.60,,,
,00:05:24,178,4.9,12:15,78,375,,647.50,,,
,00:05:25,179,4.9,12:15,78,375,,649.20,,,
,00:05:26,179,4.9,12:15,77,375,,650.90,,,
,00:05:27,179,4.9,12:15,78,375,,652.50,,,
,00:05:28,179,4.8,12:30,77,375,,653.90,,,
,00:05:29,180,4.8,12:30,77,375,,655.00,,,
,00:05:30,180,4.7,12:46,80,375,,655.70,,,
,00:05:31,180,4.7,12:46,80,375,,656.60,,,
,00:05:32,180,4.6,13:03,80,375,,657.30,,,
,00:05:33,180,4.5,13:20,79,375,,657.90,,,
,00:05:34,181,4.6,13:03,79,375,,658.90,,,
,00:05:35,181,4.6,13:03,78,375,,660.20,,,
,00:05:36,181,4.8,12:30,77,375,,661.70,,,
,00:05:37,181,4.9,12:15,77,375,,663.20,,,
,00:05:38,181,5.0,12:00,77,375,,664.80,,,
,00:05:39,181,5.0,12:00,77,375,,666.40,,,
,00:05:40,181,5.1,11:46,77,375,,668.00,,,
,00:05:41,181,5.2,11:32,77,375,,669.90,,,
,00:05:42,181,5.2,11:32,77,375,,671.90,,,
,00:05:43,181,5.2,11:32,76,375,,673.70,,,
,00:05:44,181,5.2,11:32,74,375,,675.10,,,
,00:05:45,180,5.1,11:46,74,375,,676.10,,,
,00:05:46,180,5.1,11:46,76,375,,677.30,,,
,00:05:47,180,5.0,12:00,78,375,,678.40,,,
,00:05:48,180,5.0,12:00,78,375,,679.60,,,
,00:05:49,181,5.0,12:00,76,375,,680.80,,,
,00:05:50,181,4.9,12:15,74,375,,681.80,,,
,00:05:51,181,4.9,12:15,76,375,,682.60,,,
,00:05:52,181,4.9,12:15,77,375,,683.70,,,
,00:05:53,181,4.9,12:15,79,376,,685.00,,,
,00:05:54,181,4.9,12:15,79,376,,686.40,,,
,00:05:55,181,4.9,12:15,79,376,,688.00,,,
,00:05:56,181,4.9,12:15,79,376,,689.40,,,
,00:05:57,181,4.9,12:15,80,376,,690.80,,,
,00:05:58,182,4.9,12:15,80,376,,692.00,,,
,00:05:59,182,4.9,12:15,80,376,,693.40,,,
,00:06:00,182,4.8,12:30,79,376,,694.60,,,
,00:06:01,182,4.8,12:30,79,376,,695.90,,,
,00:06:02,182,4.7,12:46,79,376,,696.70,,,
,00:06:03,182,4.7,12:46,80,377,,697.40,,,
,00:06:04,182,4.7,12:46,80,377,,698.20,,,
,00:06:05,182,4.6,13:03,80,377,,699.10,,,
,00:06:06,182,4.6,13:03,80,377,,700.20,,,
,00:06:07,182,4.6,13:03,80,377,,701.10,,,
,00:06:08,182,4.7,12:46,80,377,,702.30,,,
,00:06:09,182,4.9,12:15,80,377,,703.90,,,
,00:06:10,182,5.1,11:46,80,377,,705.60,,,
,00:06:11,183,5.3,11:19,80,377,,707.80,,,
,00:06:12,183,5.4,11:07,80,378,,709.80,,,
,00:06:13,183,5.6,10:43,79,378,,712.00,,,
,00:06:14,183,5.7,10:32,80,378,,714.20,,,
,00:06:15,183,5.8,10:21,80,378,,716.30,,,
,00:06:16,183,6.1,09:50,80,378,,718.60,,,
,00:06:17,184,6.4,09:23,80,378,,720.80,,,
,00:06:18,184,6.5,09:14,80,378,,723.00,,,
,00:06:19,184,6.7,08:57,79,378,,724.90,,,
,00:06:20,184,6.7,08:57,79,379,,726.80,,,
,00:06:21,184,6.7,08:57,79,379,,728.60,,,
,00:06:22,184,6.7,08:57,79,379,,730.40,,,
,00:06:23,184,6.7,08:57,79,379,,732.30,,,
,00:06:24,184,6.7,08:57,79,379,,734.00,,,
,00:06:25,184,6.7,08:57,80,379,,735.80,,,
,00:06:26,184,6.7,08:57,80,379,,737.60,,,
,00:06:27,184,6.8,08:49,80,379,,739.60,,,
,00:06:28,184,6.8,08:49,80,380,,741.50,,,
,00:06:29,184,6.8,08:49,80,380,,743.40,,,
,00:06:30,184,6.8,08:49,80,380,,745.30,,,
,00:06:31,184,6.8,08:49,80,380,,747.30,,,
,00:06:32,183,6.8,08:49,80,380,,749.40,,,
,00:06:33,183,6.8,08:49,80,380,,751.40,,,
,00:06:34,183,6.8,08:49,80,380,,753.20,,,
,00:06:35,183,6.8,08:49,80,381,,755.00,,,
,00:06:36,183,6.8,08:49,80,381,,756.70,,,
,00:06:37,183,6.8,08:49,80,381,,758.60,,,
,00:06:38,183,6.8,08:49,80,381,,760.40,,,
,00:06:39,183,6.7,08:57,80,381,,762.20,,,
,00:06:40,183,6.7,08:57,80,381,,763.80,,,
,00:06:41,183,6.7,08:57,80,381,,765.50,,,
,00:06:42,183,6.7,08:57,80,381,,767.30,,,
,00:06:43,183,6.7,08:57,80,381,,769.30,,,
,00:06:44,184,6.7,08:57,80,382,,771.20,,,
,00:06:45,184,6.8,08:49,80,382,,773.00,,,
,00:06:46,183,6.8,08:49,80,382,,775.00,,,
,00:06:47,183,6.8,08:49,83,382,,776.90,,,
,00:06:48,183,6.8,08:49,83,382,,778.80,,,
,00:06:49,183,6.8,08:49,83,382,,780.70,,,
,00:06:50,183,6.8,08:49,83,382,,782.80,,,
,00:06:51,183,6.9,08:42,83,382,,784.90,,,
,00:06:52,183,6.9,08:42,83,383,,787.20,,,
,00:06:53,183,7.0,08:34,83,383,,789.40,,,
,00:06:54,183,7.1,08:27,83,383,,792.00,,,
,00:06:55,183,7.2,08:20,83,383,,794.60,,,
,00:06:56,183,7.3,08:13,83,383,,797.30,,,
,00:06:57,183,7.4,08:06,83,383,,800.10,,,
,00:06:58,183,7.6,07:54,83,383,,802.90,,,
,00:06:59,183,8.0,07:30,83,383,,805.50,,,
,00:07:00,182,8.7,06:54,83,383,,808.40,,,
,00:07:01,182,9.6,06:15,83,383,,812.00,,,
,00:07:02,182,10.7,05:36,83,384,,815.97,,,
,00:07:03,182,10.9,05:30,83,384,,819.94,,,
,00:07:04,183,11.2,05:21,83,384,,823.92,,,
,00:07:05,182,11.6,05:10,83,384,,827.89,,,
,00:07:06,182,12.1,04:58,83,385,,831.86,,,
,00:07:07,182,12.5,04:48,82,385,,835.83,,,
,00:07:08,182,13.0,04:37,81,385,,839.81,,,
,00:07:09,182,13.4,04:29,81,386,,843.78,,,
,00:07:10,182,13.7,04:23,81,386,,847.75,,,
,00:07:11,182,13.9,04:19,81,386,,851.72,,,
,00:07:12,182,14.0,04:17,81,387,,855.69,,,
,00:07:13,182,14.2,04:14,81,387,,859.67,,,
,00:07:14,182,14.2,04:14,81,388,,863.64,,,
,00:07:15,182,14.3,04:12,81,388,,867.61,,,
,00:07:16,181,14.3,04:12,81,389,,871.58,,,
,00:07:17,181,14.3,04:12,81,389,,875.56,,,
,00:07:18,181,14.2,04:14,81,390,,879.53,,,
,00:07:19,181,14.2,04:14,82,390,,883.50,,,
,00:07:20,181,14.1,04:15,83,391,,887.47,,,
,00:07:21,181,14.0,04:17,83,391,,891.44,,,
,00:07:22,181,13.9,04:19,83,392,,895.42,,,
,00:07:23,181,13.7,04:23,83,392,,899.39,,,
,00:07:24,181,13.6,04:25,82,393,,903.36,,,
,00:07:25,181,13.5,04:27,81,394,,907.33,,,
,00:07:26,181,13.4,04:29,81,394,,911.31,,,
,00:07:27,181,13.3,04:31,81,395,,915.28,,,
,00:07:28,181,13.1,04:35,81,395,,919.25,,,
,00:07:29,180,13.0,04:37,81,395,,923.22,,,
,00:07:30,180,12.9,04:39,81,396,,927.19,,,
,00:07:31,180,12.8,04:41,81,397,,931.17,,,
,00:07:32,180,12.7,04:43,81,397,,935.14,,,
,00:07:33,180,12.5,04:48,81,397,,939.11,,,
,00:07:34,180,12.4,04:50,81,398,,943.08,,,
,00:07:35,179,12.3,04:53,83,399,,947.00,,,
,00:07:36,179,12.2,04:55,82,399,,949.60,,,
,00:07:37,179,12.1,04:58,83,399,,952.30,,,
,00:07:38,179,12.0,05:00,81,400,,954.90,,,
,00:07:39,179,11.9,05:03,81,400,,957.40,,,
,00:07:40,179,11.8,05:05,81,401,,960.00,,,
,00:07:41,178,11.4,05:16,81,401,,962.60,,,
,00:07:42,178,11.0,05:27,82,402,,965.20,,,
,00:07:43,178,10.7,05:36,81,402,,967.70,,,
,00:07:44,178,10.4,05:46,82,402,,970.10,,,
,00:07:45,178,10.2,05:53,83,403,,972.60,,,
,00:07:46,178,9.9,06:04,83,403,,975.10,,,
,00:07:47,178,9.8,06:07,83,404,,977.60,,,
,00:07:48,178,9.6,06:15,83,404,,979.90,,,
,00:07:49,178,9.4,06:23,81,404,,982.30,,,
,00:07:50,178,9.3,06:27,81,405,,984.60,,,
